# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79
o32	1	0	0	0	4	0	0	0	0	5	0	0	2	5	0	5	0	0	0	3	0	0	0	1	2	0	3	0	0	0	0	0	3	0	0	0	2	0	0	0	0	6	0	0	0	4	1	0	2	0	3	0	0	6	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	3	6	0	0	0	3	2	0	0	3	0
o33	0	0	0	1	0	0	0	0	0	4	0	0	0	0	3	0	0	0	4	0	4	0	2	2	0	0	6	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	1	0	6	0	2	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	7
o34	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	6	0	0	6	5	0	0	0	0	2	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	5	0	2	0	7	0	0	0	0	0	1	0	0	0
o35	0	0	4	0	0	0	0	6	0	0	0	0	0	4	3	0	0	0	0	0	4	0	6	2	0	1	0	4	2	0	0	4	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	6	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	6	0	0	0	0	0	0	0	0	6	3	0	5	0
o36	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	3	3	0	0	2	4	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	2	0	6	5	4	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
o37	4	0	0	0	0	0	0	4	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	0	0	0	1	5	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	1	5	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
o38	0	0	0	0	5	5	0	0	0	5	0	0	0	0	0	0	0	6	0	2	0	0	0	3	4	5	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	3	0	4	2	0	0	0	0	0	0	2	0	1	0	3	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	6	2
o39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	2	2	0	1	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	4	7	0	4	2	0	0	6	0	5	4	0	0	0	0	0	0	0
o40	0	7	0	5	3	0	0	0	0	0	0	0	3	0	0	0	2	3	3	0	0	4	2	0	5	0	0	0	0	2	0	0	3	0	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	4	0	0	0	0	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0
o41	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	2	0	0	0	3	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	2	5	0	0	0	2	0	0	3	0	0	6	0	0	0	0	0	2	1	5	5	0	0	0	0	0	0	0	0	1	0	0
o42	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	7	0	1	0	5	0	1	0	5	0	0	0	0	0	0	0	3	0	1	1	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0
o43	0	0	0	5	0	2	0	0	0	0	0	1	4	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	3	0	2	0	4	0	0	0	0	0	0	1	2	0	0	1	0	2	0	0	7	0	0	0	6	3	0	0	0	0	0	1	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
o44	0	0	0	0	0	1	0	0	6	0	0	0	5	0	0	0	0	0	0	4	0	3	0	5	0	0	0	0	4	1	3	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	6	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	2
o45	0	0	2	0	0	0	5	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	6	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
o46	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	2	0	2	2	0	2	0	2	0	0	4	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	7	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0
o47	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	1	1	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
o48	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	3	0	3	0	0	4	0	9	2	0	0	0	0	0	0	4	0	0	0	5	0	0	0	3	0	0	1	0	0	4	0	5	3	0	0	2	0	0	0	5	0	0	4	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
o49	0	5	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	2	0	0	0	0	4	0	0	1	0	3	5	0	3	2	1	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	9	0
o50	0	0	0	0	3	0	3	0	0	0	5	0	0	3	0	1	0	0	2	0	3	4	0	0	1	0	0	0	0	0	0	2	0	0	0	4	0	6	0	0	6	0	0	2	0	0	0	0	7	0	0	0	0	6	0	0	0	0	1	3	1	0	0	1	0	0	1	0	5	0	0	0	0	0	3	0	0	0	0	0
o51	0	0	0	6	0	0	0	0	0	0	1	0	2	0	0	0	0	0	4	0	1	0	4	0	4	0	0	3	0	0	0	0	2	0	0	0	3	0	0	4	4	0	5	0	3	0	0	0	2	5	0	0	0	2	0	6	0	0	0	5	0	0	2	0	0	6	0	0	5	0	0	0	5	0	0	0	0	0	3	0
o52	0	0	0	0	0	0	4	3	4	4	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	3	0	5	0	0	3	0	0	0	0	2	0	0	0	0	2	3	0	5	1	0	0	2	3	0	3	1	4	2	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	4	0	0	0	0	0	0	1
o53	5	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	2	0	1	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	4	0	3	0	1	0	5	0	7	3	0	0	0	2	0	0	0	1	1	4	3	0	0	4
o54	0	0	0	0	0	2	0	0	4	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	4	2	0	0	0	1	0	0	0
o55	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	1	0	0	0	0	0	2	2	0	2	0	4	0	0	2	0	0	3	0	0	0	4	0	4	0	0	0	3	4	0	1	0
o56	6	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	1	0	0	0	1	0	0	1	4	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	5	0	0	0	0	0	4
o57	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	5	0	0	0	7	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
o58	0	0	0	0	6	0	4	0	0	0	3	0	0	0	0	0	0	0	1	6	0	0	0	0	0	6	0	0	0	3	0	7	0	0	3	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	5	0	2	1	0	0	0	4	1	0
o59	6	0	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	4	0	5	0	5	0	0	0	0	7	3	0	0	0	0	1	0	0	0	5	5	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	6	2	0	0	4	0	0	0	0	0
o60	0	0	0	0	0	1	0	0	0	0	6	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	4	5	0	0	0	0	0	0	0	1	6	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	5	0	7	0	3	6	0	0	2	0	0	0	3	3	0	0	0	0	0	0	0	0	5	0	0
o61	0	0	0	5	3	0	0	6	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	1	0	0	0	1	0	6	0	0	0	0	5	0	0	2	0	0	1	0	0	0	8	0	0	5
o62	0	0	0	0	0	0	5	0	0	0	5	0	0	4	0	1	0	4	0	0	2	0	0	5	0	0	0	0	0	0	0	5	0	0	0	1	0	0	3	0	0	1	0	4	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
o63	0	0	0	0	3	0	0	0	2	0	0	5	0	4	0	2	4	0	0	4	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	5	4	0	0	4	0	0	2	0	0	4	0	0	6	0	1	0	0	0	0	4	0	0	0	0	0	0	6	4	0	8	0	3	0	0	5	0	0	0	0	0	0	4	0
o64	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	3	0	0	0	0	0	0	2	0	0	8	5	0	0	2	0	0	0	0	2	4	0	0	0	0	0	1	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
o65	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	7	0	2	0	2	0	0	0	0	0	0	0	0	0	6	4	2	0	0	0	0	0	0	0	2	2	0	0	0	3	6	0	0	0	5	0	0	0	1	1	0	4	0	0	0	1	3	1	0	0
o66	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	3	0	0	1	0	0	3	0	0	6	2	0	0	0	4	0	0	3	0	4	0	0	0	0	1	0	0	0	0	0	0	5	0	0	5	6	0	0	4	0	0	0	2	0	0	0	0	0	0	4	3	0	0	4	0
o67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	5	2	8	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	1	0	4	2	0	4	2	0	0	2	0	0	0	6	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	3	0	4	0	0	0
o68	0	0	0	4	0	5	0	0	2	3	5	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	3	0	1	0	0	0	0	1	2	0	0	3	0	5	0	0	1	5	0	0	3	0	0	0	0	0	5	0	0	0	0	2	2	4
o69	4	0	0	0	3	5	0	0	0	5	0	0	0	0	4	1	0	1	2	5	0	3	0	0	0	0	4	0	0	4	0	0	0	0	0	0	3	0	0	3	0	0	5	4	0	0	3	0	0	0	0	0	0	0	4	0	4	0	0	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o70	0	0	2	0	2	2	0	3	0	0	0	0	4	5	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	0	1	0	0	3	0	0	0	0	0	1	3	0	3	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	1	5	0	0	4	0	5	0	0	0	0	2
o71	0	0	3	0	2	0	0	0	0	2	4	2	0	0	0	0	0	0	0	6	0	1	4	0	0	0	4	0	0	0	5	5	0	5	0	0	0	0	1	5	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	3	3	3	0	0	6	3	0
o72	0	0	0	0	0	0	4	0	2	0	0	0	0	1	2	0	3	0	3	0	0	0	0	0	4	0	0	4	0	0	0	0	0	4	0	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	5	0	0	0	0	0	0	4	0	3	0
o73	0	5	0	2	0	0	4	4	0	5	0	0	0	5	3	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	3	4	0	0	3	0	0	0	0
o74	3	0	0	0	0	3	0	0	0	0	0	0	1	0	6	0	0	6	1	4	0	0	0	4	0	0	1	0	3	0	0	0	0	0	0	0	0	0	5	5	0	2	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
o75	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	5	7	0	0
o76	0	5	0	0	0	4	0	0	0	0	1	0	0	5	0	0	0	3	5	2	0	4	0	0	1	1	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	4	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	4	3	0	0	6	0	5	0	4	0	0	0	0	0
o77	3	0	0	1	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	7	0	0	0	0	4	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
o78	0	2	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	4	0	2	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	1	0	3	0	4	4	0	0	6	3	0	0	0	1	0	0	0	0	2	0	0	3	0	0	0	0	0
o79	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	5	3	0	0	0	0	0	0	0	0	0	1	0	0	1	6	2	3	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0	1	0	4	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	5
o80	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	2	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	5	2	4	0	0	0	0	0	4	0	1	0	0	0	0	0
o81	0	0	0	0	0	0	0	0	0	0	4	0	0	5	3	0	4	0	0	0	1	1	2	0	3	0	1	0	0	0	0	0	5	0	0	0	5	1	0	0	0	0	4	0	4	0	2	5	0	0	4	0	0	0	1	0	2	0	0	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
