# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49
o10	31.0	38.0	0.0	15.0	16.0	57.0	0.0	3.0	26.0	0.0	0.0	7.0	50.0	12.0	8.0	9.0	0.0	7.0	222.0	26.0	259.0	0.0	2.0	5.0	0.0	8.0	9373.0	0.0	1.0	2.0	0.0	260.0	0.0	0.0	0.0	1.0	8.0	5.0	24.0	5.0	15.0	0.0	1.0	0.0	1.0	40.0	26.0	12.0	0.0	0.0
o11	123.0	4.0	0.0	57.0	85.0	157.0	0.0	0.0	3.0	0.0	8.0	0.0	5.0	2.0	26.0	1.0	0.0	33.0	1093.0	3.0	26.0	0.0	7.0	46.0	177.0	6.0	937.0	0.0	1.0	5.0	0.0	26.0	0.0	18.0	0.0	5.0	3.0	1.0	13.0	18.0	1.0	0.0	0.0	0.0	9.0	10.0	3.0	3.0	1.0	0.0
o12	0.0	0.0	0.0	1.0	7.0	50.0	2.0	410.0	11.0	119.0	0.0	7.0	0.0	9.0	422.0	43.0	11.0	0.0	49.0	0.0	4.0	9.0	0.0	5.0	54.0	1.0	0.0	4.0	50.0	4.0	7.0	0.0	74.0	2.0	108.0	2.0	5.0	3.0	8.0	1.0	58.0	1.0	8.0	0.0	2.0	0.0	26.0	64.0	0.0	8.0
o13	0.0	16.0	12.0	0.0	7.0	4.0	0.0	0.0	0.0	57.0	33.0	137.0	0.0	3.0	0.0	43.0	0.0	0.0	38.0	0.0	1.0	2247.0	0.0	0.0	2.0	126.0	0.0	11.0	4.0	7.0	4.0	55.0	0.0	27.0	107.0	0.0	0.0	2170.0	8.0	3.0	0.0	0.0	6.0	26.0	15.0	0.0	35.0	0.0	7.0	0.0
o14	0.0	1.0	1.0	1.0	35.0	5.0	0.0	41.0	1.0	44.0	4.0	15.0	0.0	1.0	42.0	219.0	1.0	0.0	194.0	0.0	0.0	250.0	0.0	1.0	16.0	14.0	0.0	21.0	22.0	1.0	22.0	5.0	8.0	3.0	537.0	4.0	0.0	217.0	18.0	3.0	5.0	0.0	31.0	2.0	2.0	0.0	135.0	8.0	2.0	0.0
o15	14.0	4.0	10.0	0.0	1.0	35.0	1.0	0.0	17.0	7.0	0.0	91.0	2.0	0.0	5.0	6.0	2.0	35.0	173.0	14.0	0.0	14.0	1.0	0.0	0.0	0.0	7.0	10.0	5.0	113.0	3.0	4.0	0.0	0.0	0.0	4.0	10.0	8.0	27.0	0.0	6.0	2.0	11.0	0.0	7.0	0.0	17.0	0.0	3.0	0.0
o16	5.0	4.0	10.0	157.0	3.0	0.0	1.0	0.0	6.0	1.0	0.0	1.0	3.0	3.0	15.0	12.0	3.0	57.0	10.0	6.0	0.0	16.0	2.0	4.0	1.0	0.0	0.0	7.0	6.0	0.0	0.0	1.0	0.0	0.0	568.0	73.0	10.0	1.0	0.0	23.0	19.0	2.0	13.0	0.0	0.0	0.0	17.0	6.0	0.0	7.0
o17	2.0	21.0	25.0	16.0	9.0	4.0	6.0	0.0	14.0	1.0	0.0	13.0	8.0	1.0	4.0	20.0	14.0	60.0	18.0	30.0	0.0	69.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	11.0	0.0	0.0	0.0	1.0	57.0	7.0	51.0	3.0	2.0	4.0	2.0	12.0	55.0	0.0	2.0	1.0	87.0	0.0	1.0	2.0
o18	0.0	2.0	2.0	0.0	19.0	1.0	21.0	0.0	8.0	66.0	8.0	1.0	31.0	0.0	0.0	1.0	17.0	0.0	44.0	5.0	0.0	0.0	5.0	2.0	0.0	27.0	138.0	0.0	24.0	354.0	1.0	1.0	10.0	4.0	0.0	37.0	0.0	2.0	0.0	45.0	1.0	0.0	0.0	8.0	0.0	1.0	241.0	27.0	2.0	8.0
o19	29.0	3.0	2.0	1.0	2.0	21.0	21.0	23.0	0.0	67.0	35.0	162.0	1.0	0.0	0.0	3.0	17.0	0.0	48.0	1.0	0.0	0.0	46.0	3.0	0.0	0.0	288.0	2.0	36.0	4.0	4.0	3.0	10.0	2.0	322.0	0.0	0.0	1.0	1.0	58.0	1.0	28.0	42.0	9.0	10.0	0.0	0.0	2.0	1.0	0.0
o20	3.0	11.0	0.0	0.0	2.0	3.0	107.0	2.0	0.0	325.0	4.0	16.0	12.0	0.0	3.0	9.0	85.0	0.0	221.0	0.0	0.0	0.0	31.0	13.0	0.0	2.0	42.0	0.0	124.0	50.0	7.0	0.0	52.0	0.0	32.0	3.0	2.0	0.0	2.0	14.0	5.0	3.0	4.0	38.0	1.0	0.0	24.0	5.0	1.0	2.0
o21	51.0	0.0	0.0	1.0	5.0	7.0	3.0	11.0	0.0	2.0	0.0	8.0	0.0	0.0	60.0	11.0	0.0	16.0	0.0	0.0	15.0	137.0	1.0	19.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	8.0	0.0	65.0	0.0	127.0	0.0	0.0	2.0	46.0	1.0	11.0	4.0	0.0	0.0	29.0	17.0	24.0
o22	5.0	0.0	0.0	43.0	8.0	22.0	0.0	15.0	226.0	2.0	0.0	7.0	5.0	5.0	7.0	14.0	0.0	18.0	0.0	7.0	3.0	0.0	10.0	0.0	3.0	3.0	0.0	1.0	0.0	0.0	3.0	9.0	0.0	14.0	0.0	0.0	24.0	125.0	2.0	0.0	0.0	14.0	73.0	12.0	1.0	0.0	0.0	35.0	2.0	2.0
o23	6.0	1.0	0.0	7.0	20.0	3.0	0.0	4.0	22.0	10.0	3.0	36.0	0.0	1.0	10.0	57.0	0.0	40.0	0.0	1.0	1.0	13.0	1.0	2.0	5.0	1.0	1.0	2.0	0.0	0.0	0.0	47.0	0.0	44.0	0.0	7.0	2.0	627.0	3.0	3.0	2.0	6.0	7.0	59.0	9.0	0.0	0.0	123.0	13.0	2.0
o24	6.0	299.0	17.0	1.0	34.0	3.0	8.0	2.0	0.0	8.0	1.0	0.0	3.0	2.0	7.0	55.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	55.0	1.0	0.0	0.0	7.0	1.0	1.0	8.0	62.0	9.0	1.0	55.0	0.0	60.0	5.0	2.0	0.0	12.0	10.0	18.0	2.0	1.0	0.0
o25	103.0	287.0	15.0	2.0	0.0	8.0	7.0	2.0	0.0	802.0	11.0	1.0	60.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	420.0	0.0	3.0	0.0	0.0	1.0	2.0	2.0	0.0	5.0	0.0	4.0	0.0	1.0	3.0	7.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	1.0	2.0	3.0	12.0	5.0	1.0
o26	37.0	1437.0	35.0	0.0	3.0	1.0	31.0	11.0	1.0	116.0	1.0	4.0	21.0	0.0	15.0	6.0	0.0	2.0	0.0	3.0	2.0	43.0	0.0	0.0	0.0	2.0	0.0	8.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	10.0	4.0	1.0	7.0	3.0	266.0	1.0	0.0	0.0	9.0	11.0	2.0	2.0	0.0	0.0
o27	11.0	2.0	56.0	2.0	0.0	15.0	0.0	1.0	20.0	8.0	7.0	1.0	0.0	239.0	0.0	0.0	0.0	0.0	2.0	1.0	4.0	0.0	0.0	3.0	0.0	15.0	16.0	940.0	289.0	47.0	2.0	1.0	6.0	2.0	59.0	0.0	0.0	26.0	7.0	0.0	2.0	91.0	63.0	2.0	20.0	1.0	17.0	48.0	255.0	1.0
o28	0.0	34.0	16.0	2.0	0.0	13.0	4.0	4.0	39.0	23.0	0.0	3.0	182.0	0.0	17.0	0.0	27.0	245.0	2.0	1.0	9.0	0.0	48.0	3.0	50.0	0.0	1.0	933.0	104.0	6.0	4.0	0.0	1.0	1.0	0.0	6.0	2.0	3008.0	19.0	3.0	4.0	66.0	0.0	15.0	35.0	7.0	0.0	0.0	88.0	49.0
o29	1.0	8.0	69.0	11.0	0.0	11.0	0.0	0.0	102.0	3.0	0.0	0.0	18.0	24.0	1.0	0.0	3.0	24.0	10.0	5.0	11.0	0.0	5.0	13.0	5.0	1.0	6.0	4665.0	40.0	6.0	9.0	0.0	0.0	1.0	8.0	1.0	0.0	303.0	39.0	2.0	11.0	15.0	6.0	1.0	102.0	1.0	6.0	4.0	35.0	6.0
o30	1.0	15.0	29.0	0.0	2.0	1.0	51.0	5.0	0.0	1.0	0.0	9.0	21.0	214.0	1.0	17.0	11.0	10.0	198.0	12.0	55.0	0.0	10.0	0.0	0.0	110.0	6.0	0.0	5.0	47.0	33.0	1.0	0.0	10.0	1.0	0.0	4.0	72.0	0.0	39.0	7.0	71.0	2.0	22.0	4.0	65.0	0.0	0.0	3.0	0.0
o31	146.0	21.0	11.0	1.0	2.0	2.0	4.0	0.0	0.0	61.0	11.0	47.0	43.0	28.0	0.0	5.0	70.0	0.0	29.0	1.0	11.0	2.0	99.0	37.0	10.0	94.0	6.0	0.0	3.0	1.0	2.0	0.0	1.0	1.0	5.0	0.0	82.0	52.0	52.0	3.0	309.0	2.0	12.0	0.0	1.0	0.0	3.0	0.0	15.0	2.0
o32	21.0	73.0	41.0	0.0	10.0	6.0	26.0	1.0	0.0	6.0	1.0	5.0	106.0	26.0	0.0	29.0	8.0	1.0	156.0	5.0	7.0	4.0	11.0	3.0	2.0	471.0	31.0	0.0	0.0	6.0	14.0	3.0	1.0	4.0	1.0	0.0	20.0	228.0	6.0	10.0	60.0	8.0	1.0	2.0	0.0	6.0	0.0	0.0	18.0	1.0
o33	0.0	37.0	12.0	0.0	1.0	50.0	10.0	19.0	5.0	179.0	3.0	0.0	6.0	19.0	0.0	48.0	20.0	15.0	17.0	2.0	1.0	6.0	12.0	0.0	0.0	33.0	0.0	1.0	0.0	5.0	0.0	35.0	0.0	3.0	1.0	84.0	1.0	3.0	616.0	8.0	21.0	60.0	17.0	0.0	13.0	7.0	0.0	0.0	7.0	2.0
o34	87.0	39.0	13.0	33.0	26.0	0.0	0.0	20.0	52.0	3.0	0.0	61.0	2.0	8.0	0.0	1.0	12.0	0.0	1.0	0.0	28.0	0.0	0.0	2.0	74.0	33.0	7.0	0.0	0.0	14.0	0.0	9.0	0.0	21.0	0.0	0.0	0.0	3.0	28.0	2.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	1.0
o35	10.0	187.0	62.0	3.0	7.0	5.0	1.0	98.0	27.0	36.0	1.0	6.0	0.0	32.0	0.0	5.0	3.0	1.0	1.0	0.0	3.0	0.0	3.0	1.0	7.0	137.0	2.0	0.0	0.0	13.0	0.0	4.0	0.0	2.0	1.0	8.0	0.0	14.0	73.0	5.0	3.0	7.0	2.0	0.0	1.0	1.0	2.0	0.0	25.0	0.0
o36	6.0	0.0	32.0	5.0	17.0	2.0	99.0	0.0	0.0	986.0	67.0	2.0	0.0	4.0	0.0	5.0	220.0	0.0	0.0	4.0	0.0	876.0	1.0	0.0	8.0	0.0	0.0	37.0	1.0	1.0	3.0	1.0	4.0	7.0	0.0	0.0	0.0	0.0	6.0	3.0	7.0	1.0	0.0	0.0	7.0	0.0	12.0	9.0	0.0	16.0
o37	6.0	4.0	7.0	6.0	2.0	7.0	93.0	6.0	0.0	1.0	13.0	653.0	530.0	11.0	299.0	8.0	220.0	2.0	204.0	11.0	0.0	84.0	30.0	0.0	7.0	1.0	525.0	1.0	4.0	23.0	0.0	0.0	259.0	1.0	0.0	0.0	0.0	0.0	5.0	3.0	2.0	12619.0	0.0	1.0	6.0	0.0	12.0	9.0	9.0	3.0
o38	33.0	3.0	38.0	29.0	13.0	1.0	462.0	2.0	0.0	102.0	8.0	78.0	53.0	21.0	31.0	26.0	1101.0	0.0	20.0	2.0	0.0	500.0	8.0	0.0	24.0	0.0	52.0	10.0	7.0	4.0	2.0	0.0	28.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	11.0	1264.0	0.0	0.0	1.0	1.0	61.0	47.0	1.0	10.0
o39	2.0	1.0	61.0	202.0	1.0	13.0	10.0	1.0	1.0	8.0	1.0	0.0	17.0	0.0	0.0	57.0	5.0	9.0	0.0	2.0	0.0	2.0	17.0	2.0	1.0	3.0	15.0	5.0	0.0	2.0	0.0	1.0	4.0	0.0	6.0	1.0	7.0	6.0	2.0	0.0	1.0	0.0	1.0	5.0	12.0	0.0	0.0	4.0	1.0	0.0
o40	2.0	1.0	4.0	202.0	1.0	1.0	0.0	2.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	17.0	2.0	2.0	6.0	5.0	176.0	0.0	0.0	0.0	0.0	13.0	14.0	1.0	2.0	0.0	7.0	0.0	0.0	1.0	14.0	4.0	6.0	11.0	0.0	0.0	2.0	112.0	0.0
o41	13.0	5.0	9.0	1011.0	4.0	8.0	3.0	0.0	0.0	1.0	6.0	0.0	1.0	3.0	0.0	6.0	14.0	1.0	0.0	0.0	0.0	0.0	87.0	10.0	0.0	19.0	24.0	19.0	1.0	0.0	0.0	1.0	4.0	2.0	0.0	4.0	1.0	1.0	2.0	3.0	0.0	1.0	2.0	15.0	59.0	0.0	0.0	11.0	11.0	0.0
o42	23.0	196.0	26.0	0.0	0.0	11.0	0.0	2.0	0.0	1.0	0.0	0.0	5.0	31.0	717.0	0.0	128.0	1.0	94.0	5.0	0.0	13.0	0.0	0.0	1040.0	7.0	2.0	8.0	1.0	25.0	0.0	56.0	2.0	0.0	0.0	14.0	15.0	0.0	1.0	0.0	4.0	4.0	427.0	6.0	29.0	0.0	0.0	0.0	2.0	0.0
o43	0.0	44.0	2.0	0.0	0.0	9.0	2.0	1.0	0.0	58.0	2.0	36.0	69.0	35.0	1.0	0.0	367.0	14.0	109.0	5.0	0.0	75.0	0.0	0.0	15.0	57.0	498.0	0.0	1.0	24.0	0.0	0.0	4.0	0.0	2.0	60.0	0.0	17.0	0.0	275.0	0.0	1.0	428.0	443.0	31.0	5.0	0.0	0.0	1.0	0.0
o44	4.0	25.0	9.0	0.0	0.0	46.0	0.0	6.0	0.0	6.0	0.0	3.0	7.0	158.0	74.0	0.0	663.0	7.0	474.0	25.0	0.0	8.0	0.0	0.0	106.0	21.0	50.0	0.0	7.0	123.0	0.0	5.0	9.0	0.0	0.0	8.0	2.0	1.0	3.0	28.0	0.0	1.0	2137.0	47.0	148.0	1.0	2.0	0.0	7.0	0.0
o45	111.0	31.0	5.0	3.0	38.0	47.0	1.0	18.0	30.0	7.0	2.0	4.0	1.0	1.0	88.0	3.0	0.0	46.0	3.0	3.0	0.0	36.0	0.0	4.0	5.0	10.0	0.0	2.0	2.0	0.0	2.0	26.0	203.0	48.0	2.0	1.0	0.0	22.0	63.0	1.0	0.0	260.0	1.0	0.0	0.0	0.0	7.0	82.0	401.0	0.0
o46	8.0	24.0	1031.0	30.0	1.0	47.0	1.0	84.0	3.0	26.0	43.0	3.0	0.0	3.0	0.0	56.0	5.0	50.0	0.0	0.0	0.0	186.0	0.0	0.0	9.0	0.0	6.0	0.0	1.0	0.0	0.0	20.0	64.0	0.0	4.0	0.0	1.0	3.0	71.0	0.0	0.0	9.0	2.0	27.0	16.0	5.0	35.0	1.0	123.0	2.0
o47	24.0	122.0	106.0	3.0	9.0	235.0	7.0	10.0	3.0	4.0	4.0	15.0	0.0	6.0	8.0	6.0	1.0	228.0	0.0	1.0	0.0	22.0	0.0	1.0	24.0	1.0	0.0	1.0	7.0	0.0	0.0	91.0	26.0	5.0	7.0	0.0	0.0	17.0	315.0	1.0	2.0	73.0	0.0	4.0	1.0	1.0	41.0	13.0	52.0	1.0
o48	216.0	0.0	44.0	31.0	22.0	0.0	2.0	2.0	3.0	25.0	13.0	0.0	6277.0	5.0	0.0	6.0	0.0	2.0	9.0	10.0	0.0	1.0	0.0	8.0	0.0	59.0	51.0	24.0	2.0	20.0	13.0	8.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	8.0	0.0	0.0	2.0	0.0	14.0	1833.0	0.0	0.0
o49	172.0	0.0	0.0	28.0	22.0	0.0	8.0	2.0	0.0	24.0	1.0	0.0	16.0	25.0	2.0	1.0	0.0	17.0	33.0	10.0	7.0	48.0	1.0	7.0	0.0	68.0	11.0	1.0	2.0	13.0	15.0	119.0	0.0	310.0	0.0	26.0	2.0	6367.0	1.0	0.0	14.0	0.0	0.0	0.0	3.0	1.0	10.0	0.0	0.0	1.0
o50	865.0	1.0	5.0	136.0	112.0	0.0	11.0	0.0	0.0	117.0	2.0	0.0	665.0	3.0	0.0	0.0	0.0	4.0	4.0	48.0	0.0	12.0	0.0	34.0	1.0	276.0	6.0	2.0	4.0	69.0	69.0	54.0	3.0	32.0	0.0	5.0	0.0	637.0	1.0	0.0	17.0	1.0	0.0	1.0	14.0	0.0	51.0	185.0	1.0	1.0
o51	0.0	1.0	19.0	3.0	2.0	0.0	3.0	1.0	0.0	0.0	7.0	1.0	107.0	2.0	8.0	0.0	9.0	1.0	2.0	0.0	5.0	17.0	0.0	4.0	1.0	6.0	9.0	0.0	6.0	0.0	0.0	1.0	0.0	1.0	23.0	6.0	193.0	6.0	0.0	0.0	89.0	0.0	78.0	7.0	261.0	3.0	102.0	1.0	4.0	0.0
o52	3.0	2.0	19.0	3.0	3.0	0.0	5.0	0.0	0.0	968.0	125.0	0.0	7.0	0.0	11.0	0.0	42.0	2.0	0.0	1.0	6.0	4.0	122.0	8.0	5.0	1.0	27.0	14.0	7.0	0.0	0.0	1.0	1.0	0.0	23.0	0.0	90.0	5.0	3.0	4.0	31.0	25.0	0.0	12.0	273.0	2.0	19.0	2.0	146.0	56.0
o53	2.0	0.0	95.0	19.0	10.0	0.0	15.0	1.0	0.0	97.0	13.0	0.0	30.0	4.0	26.0	0.0	5.0	0.0	0.0	1.0	11.0	2.0	13.0	1.0	7.0	4.0	49.0	4.0	33.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	173.0	23.0	0.0	1.0	78.0	2.0	7.0	13.0	1301.0	11.0	12.0	8.0	15.0	5.0
o54	0.0	0.0	5.0	0.0	0.0	5.0	18.0	0.0	23.0	0.0	4.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1774.0	0.0	5.0	18.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	15.0	48.0	0.0	28.0	59.0	5.0	1.0	0.0	33.0	22.0	2.0	96.0	10.0	40.0	16.0	0.0	0.0
o55	234.0	0.0	28.0	16.0	0.0	30.0	3.0	13.0	21.0	898.0	2.0	1.0	0.0	7.0	6.0	17.0	39.0	18.0	231.0	0.0	4.0	0.0	5.0	4.0	2.0	752.0	1.0	0.0	0.0	0.0	60.0	3.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	1.0	0.0	34.0	2.0	0.0	0.0	1.0	1.0	14.0	0.0	0.0
o56	24.0	0.0	27.0	1.0	3.0	3.0	2.0	2.0	94.0	90.0	13.0	0.0	0.0	25.0	2.0	2.0	7.0	4.0	23.0	0.0	0.0	177.0	1.0	23.0	14.0	75.0	0.0	1.0	0.0	1.0	6.0	1.0	0.0	2.0	4.0	0.0	136.0	6.0	0.0	5.0	1.0	165.0	2.0	1.0	13.0	1.0	4.0	64.0	0.0	0.0
o57	87.0	0.0	0.0	152.0	15.0	0.0	12.0	151.0	4.0	11.0	1.0	1.0	2.0	1.0	0.0	4.0	48.0	0.0	8.0	5.0	454.0	22.0	0.0	1.0	7.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	4.0	167.0	0.0	0.0	43.0	1.0	5.0	3.0	13.0	105.0	0.0	0.0	42.0	6.0	0.0	305.0	151.0	34.0
o58	90.0	3.0	0.0	2.0	15.0	0.0	451.0	285.0	5.0	0.0	0.0	73.0	2.0	6.0	0.0	18.0	47.0	0.0	0.0	5.0	0.0	1.0	0.0	4.0	1.0	4409.0	0.0	4.0	0.0	46.0	3.0	12.0	0.0	11.0	0.0	0.0	0.0	308.0	9.0	0.0	0.0	7.0	0.0	805.0	3.0	4.0	0.0	15.0	9.0	11.0
o59	438.0	0.0	1.0	18.0	79.0	0.0	47.0	767.0	21.0	1.0	0.0	8.0	12.0	1.0	0.0	6.0	236.0	0.0	0.0	13.0	48.0	11.0	0.0	1.0	0.0	440.0	0.0	0.0	1.0	5.0	5.0	1.0	0.0	41.0	1.0	0.0	4.0	31.0	3.0	1.0	1.0	13.0	1.0	81.0	13.0	3.0	0.0	32.0	16.0	4.0
o60	0.0	0.0	0.0	5.0	75.0	1.0	0.0	0.0	0.0	7.0	11.0	2.0	1.0	6.0	7.0	257.0	0.0	0.0	25.0	21.0	0.0	7.0	2.0	0.0	33.0	55.0	0.0	3.0	7.0	1.0	1.0	3.0	30.0	286.0	7.0	0.0	10.0	15.0	0.0	4.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	63.0	1.0
o61	0.0	6.0	1.0	5.0	2.0	18.0	0.0	0.0	26.0	29.0	2.0	88.0	4.0	47.0	0.0	0.0	0.0	1.0	1.0	1.0	18.0	5.0	10.0	14.0	32.0	0.0	11.0	10.0	3.0	0.0	1.0	1641.0	0.0	293.0	7.0	0.0	195.0	15.0	0.0	0.0	6.0	79.0	237.0	1.0	2.0	1.0	0.0	0.0	48.0	18.0
o62	1.0	1.0	0.0	26.0	7.0	7.0	0.0	0.0	2.0	38.0	14.0	13.0	6.0	20.0	0.0	25.0	0.0	0.0	7.0	11.0	1.0	24.0	12.0	1.0	164.0	6.0	1.0	3.0	8.0	0.0	5.0	174.0	3.0	1432.0	38.0	1.0	55.0	76.0	0.0	0.0	1.0	8.0	24.0	0.0	0.0	6.0	0.0	0.0	210.0	9.0
o63	0.0	0.0	9.0	0.0	3.0	46.0	0.0	2.0	9.0	0.0	433.0	4.0	2.0	0.0	0.0	7.0	13.0	0.0	2.0	0.0	0.0	0.0	6.0	1012.0	0.0	160.0	0.0	8.0	5.0	14.0	2.0	0.0	146.0	4.0	0.0	0.0	6.0	9.0	2.0	9.0	13.0	0.0	4.0	0.0	468.0	98.0	1.0	9.0	0.0	0.0
o64	0.0	109.0	6.0	0.0	38.0	0.0	5.0	0.0	13.0	2.0	0.0	0.0	146.0	3.0	7.0	10.0	13.0	0.0	6.0	0.0	21.0	36.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	14.0	10.0	0.0	147.0	14.0	0.0	3.0	6.0	1.0	1.0	66.0	0.0	21.0	3.0	12.0	0.0	1.0	0.0	26.0	1.0	3.0
o65	1.0	11.0	4.0	0.0	5.0	4.0	1.0	1.0	40.0	0.0	43.0	2.0	27.0	0.0	1.0	32.0	65.0	0.0	10.0	0.0	3.0	4.0	1.0	101.0	0.0	16.0	2.0	20.0	1.0	70.0	11.0	0.0	729.0	17.0	2.0	1.0	33.0	7.0	0.0	8.0	2.0	2.0	19.0	4.0	46.0	10.0	1.0	42.0	0.0	0.0
o66	1.0	2.0	5.0	0.0	3.0	112.0	118.0	1019.0	4.0	0.0	1.0	19.0	21.0	20.0	0.0	0.0	1.0	8.0	0.0	4.0	0.0	0.0	18.0	102.0	30.0	3.0	3.0	14.0	0.0	268.0	3.0	2.0	29.0	0.0	0.0	26.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	2.0	3.0	91.0	35.0	2.0	73.0	1.0
