# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79
o10	2.0	28.0	15.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	10.0	21.0	0.0	1.0	0.0	19.0	1.0	2.0	1.0	0.0	0.0	2.0	2.0	14.0	1.0	0.0	78.0	3.0	6.0	0.0	3.0	16.0	4.0	1.0	0.0	0.0	2.0	0.0	2.0	3.0	0.0	3.0	0.0	3.0	0.0	12.0	2.0	10.0	9.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	26.0	0.0	1.0	3.0	29.0	3.0	0.0	12.0	0.0	0.0	8.0	128.0	0.0	1.0	2.0	0.0	0.0	3.0	0.0
o11	3.0	0.0	0.0	4.0	0.0	1.0	1.0	2.0	2.0	2.0	32.0	24.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	7.0	2.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	31.0	1.0	1.0	11.0	2.0	1.0	6.0	0.0	13.0	0.0	3.0	1.0	0.0	1.0	15.0	0.0	1.0	2.0	0.0	2.0	1.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	7.0	0.0	8.0	0.0	0.0	2.0	19.0	0.0	26.0	0.0	1262.0	0.0
o12	0.0	0.0	0.0	181.0	12.0	0.0	1.0	2.0	5.0	3.0	27.0	1.0	6.0	1.0	2.0	0.0	1.0	1.0	4.0	1.0	27.0	1.0	0.0	3.0	80.0	1.0	19.0	5.0	7.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	16.0	0.0	4.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	34.0	7.0	1.0	37.0	0.0	3.0	1.0	18.0	4.0	13.0	0.0	0.0	5.0	1.0
o13	0.0	5.0	43.0	1.0	2.0	9.0	1.0	3.0	1.0	0.0	51.0	11.0	0.0	3.0	0.0	0.0	0.0	73.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	16.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	33.0	2.0	1.0	4.0	0.0	3.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	33.0	0.0	1.0	179.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	0.0	0.0	22.0	1.0	0.0	19.0	0.0	0.0	2.0	0.0	32.0	2.0
o14	28.0	5.0	0.0	0.0	0.0	2.0	7.0	2.0	0.0	2.0	0.0	21.0	10.0	1.0	0.0	2.0	32.0	2.0	1.0	1.0	0.0	0.0	5.0	3.0	0.0	20.0	0.0	53.0	7.0	2.0	2.0	1.0	6.0	0.0	0.0	8.0	1.0	2.0	0.0	1.0	4.0	0.0	4.0	0.0	2.0	0.0	6.0	0.0	1.0	8.0	1.0	5.0	0.0	2.0	1.0	0.0	0.0	8.0	0.0	2.0	0.0	1.0	595.0	0.0	1.0	6.0	6.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	107.0	5.0	0.0
o15	0.0	5.0	1.0	63.0	0.0	0.0	3.0	1.0	9.0	1.0	3.0	2.0	5.0	1.0	7.0	0.0	4.0	0.0	5.0	4.0	1.0	0.0	0.0	13.0	1.0	11.0	1.0	1.0	0.0	0.0	112.0	0.0	0.0	46.0	1.0	0.0	3.0	3.0	0.0	1.0	2.0	0.0	4.0	5.0	0.0	0.0	43.0	0.0	12.0	2.0	336.0	2.0	2.0	99.0	0.0	0.0	1.0	1.0	9.0	0.0	1.0	0.0	1.0	18.0	0.0	0.0	1.0	0.0	0.0	2.0	32.0	10.0	0.0	116.0	8.0	2.0	4.0	0.0	0.0	43.0
o16	13.0	1.0	1.0	2.0	0.0	0.0	1.0	9.0	0.0	4.0	17.0	0.0	27.0	0.0	1.0	0.0	4.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	5.0	0.0	1.0	2.0	1.0	0.0	1.0	13.0	0.0	0.0	4.0	1.0	0.0	1.0	10.0	3.0	2.0	3.0	4.0	0.0	0.0	14.0	1.0	1.0	6.0	51.0	0.0	1.0	1.0	0.0	0.0	5.0	6.0	0.0	3.0	0.0	0.0	1.0	0.0	33.0	6.0	0.0	1.0	0.0	1.0	0.0	3.0	2.0	0.0	5.0	20.0	0.0	6.0	70.0	2.0	28.0
o17	4.0	15.0	2.0	2.0	1.0	13.0	2.0	6.0	10.0	0.0	0.0	5.0	0.0	37.0	39.0	1.0	0.0	4.0	0.0	0.0	0.0	13.0	2.0	7.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	1.0	128.0	10.0	0.0	2.0	1.0	0.0	7.0	0.0	0.0	1.0	1.0	8.0	70.0	3.0	9.0	830.0	0.0	6.0	1.0	3.0	13.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	11.0	7.0	1.0	3.0	2.0	1.0	8.0	2.0	1.0	1.0	2.0	0.0	68.0	126.0	7.0	64.0	0.0
o18	0.0	1.0	47.0	0.0	0.0	1.0	0.0	0.0	9.0	3.0	1.0	1.0	14.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	4.0	0.0	12.0	5.0	3.0	30.0	0.0	38.0	0.0	0.0	5.0	1.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	1.0	3.0	0.0	4.0	4.0	0.0	0.0	19.0	0.0	0.0	0.0	1.0	11.0	2.0	3.0	78.0	1.0	7.0	11.0	12.0	2.0	1.0	1.0	2.0	0.0	4.0	0.0	1.0	2.0	0.0	0.0	2.0	16.0
o19	4.0	0.0	14.0	0.0	4.0	1.0	0.0	0.0	24.0	1.0	5.0	0.0	8.0	5.0	6.0	6.0	0.0	0.0	2.0	7.0	0.0	1.0	0.0	4.0	1.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	3.0	1.0	2.0	128.0	4.0	0.0	5.0	1.0	0.0	1.0	13.0	0.0	0.0	2.0	2.0	0.0	1.0	1.0	72.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	2.0	8.0	47.0	0.0	3.0	0.0	1.0	11.0	0.0	2.0	0.0	5.0	2.0	0.0	1.0	1.0	1.0
o20	7.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	14.0	4.0	0.0	2.0	0.0	0.0	2.0	1.0	1.0	1.0	2.0	2.0	1.0	5.0	0.0	12.0	1.0	0.0	13.0	2.0	0.0	5.0	11.0	0.0	35.0	25.0	0.0	0.0	10.0	2.0	0.0	3.0	0.0	2.0	2.0	1.0	0.0	20.0	1.0	0.0	1.0	0.0	0.0	27.0	0.0	16.0	5.0	2.0	3.0	2.0	4.0	0.0	11.0	7.0	0.0	0.0	8.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0
o21	2.0	1.0	0.0	6.0	0.0	2.0	3.0	0.0	0.0	10.0	2.0	3.0	0.0	3.0	5.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	2.0	6.0	4.0	24.0	12.0	2.0	0.0	33.0	10.0	0.0	3.0	0.0	0.0	0.0	4.0	1.0	0.0	27.0	0.0	14.0	0.0	76.0	0.0	10.0	2.0	3.0	1.0	9.0	8.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	9.0	2.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	1.0	1.0	0.0	1.0	5.0
o22	1.0	28.0	1.0	1.0	2.0	4.0	0.0	11.0	1.0	30.0	1.0	2.0	0.0	6.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	5.0	4.0	2.0	7.0	4.0	0.0	1.0	5.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	2.0	6.0	1.0	16.0	0.0	0.0	2.0	0.0	1.0	3.0	2.0	1.0	4.0	5.0	1.0	3.0	8.0	8.0	4.0	24.0
o23	2.0	3.0	1.0	0.0	0.0	0.0	1.0	4.0	56.0	8.0	2.0	0.0	16.0	1.0	0.0	0.0	2.0	0.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	100.0	2.0	2.0	1.0	19.0	0.0	1.0	1.0	0.0	1.0	4.0	165.0	1.0	1.0	42.0	16.0	2.0	8.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	10.0	0.0	0.0	303.0	0.0	1.0	0.0	1.0	0.0	29.0	1.0	1.0	0.0
o24	3.0	1.0	3.0	12.0	0.0	10.0	0.0	0.0	17.0	1.0	6.0	21.0	1.0	2.0	0.0	0.0	151.0	9.0	1.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	10.0	1.0	3.0	0.0	0.0	1.0	1.0	0.0	10.0	1.0	0.0	0.0	1.0	0.0	18.0	2.0	0.0	1.0	0.0	0.0	39.0	21.0	2.0	0.0	0.0	1.0	0.0	15.0	0.0	9.0	0.0	2.0	0.0	0.0	0.0	3.0	3.0	14.0	1.0	0.0	1.0	2.0	1.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	2.0	12.0
o25	2.0	1.0	1.0	0.0	0.0	4.0	1.0	0.0	3.0	2.0	0.0	1.0	0.0	5.0	3.0	34.0	0.0	0.0	0.0	1.0	0.0	19.0	0.0	3.0	2.0	7.0	3.0	10.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	4.0	4.0	3.0	17.0	5.0	1.0	5.0	9.0	3.0	1.0	1.0	4.0	0.0	43.0	2.0	1.0	10.0	11.0	0.0	1.0	12.0	1.0	0.0	68.0	0.0	0.0	3.0	0.0	2.0	13.0	0.0	5.0	1.0	45.0	2.0	0.0	4.0	1.0	6.0	1.0	2.0	8.0
o26	1.0	1.0	0.0	31.0	0.0	0.0	4.0	0.0	4.0	4.0	1.0	2.0	0.0	2.0	65.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	3.0	3.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	2.0	8.0	0.0	2.0	1.0	5.0	0.0	8.0	81.0	0.0	1.0	0.0	1.0	70.0	3.0	36.0	1.0	0.0	29.0	0.0	0.0	20.0	3.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	4.0	1.0	0.0	1.0
o27	0.0	10.0	4.0	0.0	2.0	1.0	1.0	1.0	3.0	31.0	3.0	1.0	3.0	1.0	2.0	11.0	4.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	0.0	7.0	0.0	0.0	2.0	0.0	1.0	3.0	1.0	2.0	3.0	0.0	64.0	7.0	4.0	62.0	24.0	1.0	0.0	0.0	1.0	30.0	1.0	2.0	2.0	2.0	0.0	2.0	1.0	3.0	1.0	12.0	0.0	16.0	0.0	13.0	5.0	10.0	45.0	2.0	1.0	1.0	1.0	1.0	1.0	3.0	0.0	1.0	1.0	8.0
o28	0.0	1.0	0.0	0.0	2.0	0.0	1.0	4.0	2.0	0.0	3.0	2.0	1.0	1.0	0.0	0.0	4.0	1.0	5.0	3.0	83.0	0.0	0.0	13.0	9.0	7.0	1.0	0.0	0.0	8.0	0.0	2.0	24.0	4.0	0.0	13.0	8.0	1.0	1.0	5.0	4.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	2.0	6.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	15.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	1.0	9.0	2.0	0.0	0.0
o29	1.0	0.0	25.0	5.0	0.0	1.0	3.0	1.0	3.0	0.0	0.0	7.0	1.0	0.0	0.0	2.0	7.0	3.0	3.0	0.0	1.0	0.0	2.0	2.0	3.0	0.0	0.0	5.0	4.0	1.0	6.0	0.0	0.0	0.0	0.0	49.0	1.0	4.0	1.0	0.0	2.0	1.0	2.0	0.0	0.0	1.0	4.0	0.0	3.0	5.0	3.0	3.0	1.0	4.0	1.0	7.0	1.0	9.0	8.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	15.0	4.0	17.0	0.0	2.0	0.0	0.0	10.0	0.0	12.0	0.0	1.0	4.0	0.0
o30	0.0	0.0	71.0	2.0	0.0	45.0	1.0	1.0	1.0	1.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	7.0	0.0	1.0	0.0	0.0	11.0	17.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	2.0	0.0	0.0	0.0	11.0	0.0	4.0	0.0	0.0	7.0	0.0	2.0	2.0	4.0	3.0	0.0	16.0	67.0	0.0	1.0	3.0	78.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	2.0
o31	5.0	3.0	2.0	2.0	6.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	6.0	1.0	2.0	3.0	0.0	0.0	6.0	1.0	0.0	0.0	2.0	23.0	0.0	2.0	1.0	1.0	2.0	1.0	2.0	0.0	1.0	0.0	98.0	0.0	0.0	1.0	1.0	0.0	61.0	1.0	12.0	0.0	1.0	0.0	2.0	2.0	0.0	8.0	2.0	0.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	42.0	4.0	1.0	2.0	3.0	0.0	0.0	0.0	2.0	151.0	0.0	0.0	2.0	1.0	1.0	2.0	6.0	11.0
o32	4.0	0.0	3.0	0.0	17.0	0.0	3.0	2.0	0.0	28.0	3.0	1.0	6.0	45.0	1.0	23.0	1.0	2.0	1.0	9.0	0.0	2.0	2.0	5.0	7.0	3.0	9.0	3.0	0.0	0.0	1.0	1.0	11.0	0.0	1.0	0.0	7.0	0.0	1.0	1.0	1.0	61.0	0.0	2.0	2.0	13.0	5.0	1.0	6.0	0.0	11.0	0.0	0.0	62.0	1.0	0.0	0.0	8.0	3.0	3.0	1.0	0.0	1.0	0.0	0.0	50.0	1.0	1.0	2.0	8.0	76.0	1.0	1.0	1.0	10.0	7.0	2.0	0.0	9.0	3.0
o33	1.0	1.0	3.0	4.0	1.0	2.0	1.0	1.0	2.0	13.0	0.0	3.0	1.0	1.0	8.0	0.0	0.0	0.0	15.0	2.0	20.0	0.0	6.0	7.0	0.0	1.0	74.0	1.0	0.0	2.0	0.0	0.0	6.0	0.0	40.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	1.0	0.0	19.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	29.0	0.0	3.0	0.0	1.0	4.0	2.0	114.0	1.0	8.0	8.0	0.0	0.0	0.0	100.0	0.0	2.0	1.0	3.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	246.0
o34	0.0	0.0	1.0	0.0	0.0	0.0	4.0	7.0	0.0	29.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	103.0	23.0	1.0	1.0	0.0	0.0	6.0	0.0	0.0	8.0	2.0	1.0	0.0	1.0	1.0	1.0	21.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	6.0	1.0	1.0	22.0	1.0	7.0	2.0	179.0	1.0	3.0	2.0	2.0	1.0	5.0	0.0	0.0	1.0
o35	1.0	2.0	14.0	0.0	1.0	0.0	0.0	55.0	3.0	2.0	1.0	2.0	0.0	17.0	12.0	0.0	2.0	0.0	1.0	0.0	20.0	2.0	64.0	7.0	2.0	4.0	0.0	16.0	6.0	0.0	0.0	12.0	1.0	1.0	2.0	1.0	1.0	2.0	0.0	3.0	10.0	5.0	2.0	0.0	0.0	5.0	1.0	1.0	78.0	5.0	7.0	4.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	5.0	0.0	4.0	13.0	1.0	48.0	3.0	2.0	1.0	2.0	2.0	1.0	1.0	0.0	61.0	9.0	2.0	32.0	1.0
o36	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	41.0	1.0	0.0	2.0	3.0	10.0	3.0	8.0	8.0	4.0	3.0	6.0	14.0	0.0	0.0	1.0	8.0	49.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	3.0	0.0	1.0	14.0	0.0	0.0	3.0	6.0	0.0	115.0	26.0	15.0	38.0	0.0	0.0	0.0	27.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	4.0	1.0	0.0	6.0	0.0	0.0	4.0
o37	18.0	1.0	3.0	1.0	3.0	0.0	0.0	12.0	0.0	1.0	51.0	1.0	0.0	0.0	4.0	9.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	2.0	0.0	3.0	0.0	9.0	18.0	41.0	3.0	3.0	3.0	5.0	23.0	2.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	24.0	1.0	2.0	1.0	10.0	0.0	3.0	2.0	0.0	1.0	0.0	5.0	23.0	1.0	0.0	22.0	0.0	4.0	1.0	3.0	1.0	2.0	0.0	3.0	7.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
o38	0.0	0.0	0.0	1.0	26.0	35.0	0.0	0.0	4.0	24.0	0.0	1.0	1.0	2.0	0.0	2.0	0.0	49.0	1.0	6.0	1.0	0.0	1.0	10.0	15.0	22.0	5.0	1.0	2.0	2.0	3.0	4.0	1.0	1.0	0.0	9.0	5.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	8.0	3.0	16.0	6.0	1.0	3.0	0.0	0.0	0.0	1.0	7.0	0.0	5.0	0.0	9.0	1.0	13.0	1.0	1.0	2.0	0.0	2.0	1.0	1.0	1.0	12.0	0.0	1.0	0.0	3.0	0.0	20.0	1.0	1.0	86.0	6.0
o39	3.0	0.0	0.0	1.0	3.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	3.0	3.0	0.0	0.0	9.0	1.0	14.0	0.0	2.0	1.0	0.0	0.0	6.0	6.0	0.0	4.0	68.0	0.0	3.0	1.0	0.0	2.0	1.0	0.0	5.0	1.0	0.0	0.0	4.0	3.0	0.0	41.0	0.0	7.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	3.0	21.0	252.0	1.0	20.0	7.0	1.0	2.0	66.0	0.0	22.0	19.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0
o40	1.0	145.0	0.0	36.0	10.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	11.0	0.0	2.0	1.0	6.0	10.0	11.0	4.0	0.0	13.0	6.0	0.0	26.0	1.0	1.0	2.0	2.0	7.0	0.0	1.0	8.0	1.0	6.0	7.0	3.0	13.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0	3.0	2.0	51.0	3.0	0.0	55.0	21.0	0.0	0.0	0.0	0.0	0.0	22.0	5.0	0.0	1.0	3.0	62.0	1.0	0.0	3.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	14.0	0.0
