# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49
o10	683.705521146	311.280959426	1202.10889919	546.114433693	511.42416049	464.436747837	664.421501267	445.91606506	174.100400181	885.092172304	832.16829309	598.990654059	261.843276229	991.100536728	598.470176994	276.794403996	213.817740962	23.149419421	487.117315721	582.982567376	898.802251342	1138.14955722	34.2524195491	816.597801972	886.139540913	995.227182431	516.965958989	890.33604057	735.632648735	1051.70188894	688.855859326	580.317062916	681.851781366	965.097408071	589.635068133	314.757387616	621.774169424	194.228199763	334.232963294	367.831587545	672.381935323	550.313302391	1229.49920092	772.685540888	344.685510647	746.021437065	616.962821854	766.191145139	841.117207035	649.990003353
o11	254.396447425	1043.06133079	185.842384434	560.476331177	411.445941372	531.253431602	682.686408581	284.422253632	1093.00382063	409.416002931	699.759623178	880.843411145	399.036555372	361.796984486	474.861290446	1167.17709836	834.756724163	814.852230419	578.938858992	275.204884605	516.422917197	220.839668037	895.341869587	631.918227999	328.768038983	395.376019594	929.430097561	501.449035138	962.324443786	53.6431694679	734.741842558	116.985500883	593.259620399	835.683876126	891.799638046	413.434414169	901.225333702	449.614865918	552.105831658	402.63759863	520.665584243	972.572387833	477.238418676	928.133920294	404.488753349	633.681242364	906.954829552	708.540402304	694.649882393	423.583973288
o12	919.244602061	133.832807895	1213.34883294	611.488142326	724.901712414	605.498737087	573.946055799	791.320331597	37.1302725076	894.191282305	641.690937686	398.184242796	623.194246835	975.834393294	705.359405916	25.3313984258	248.202639909	181.730239431	580.986691848	860.708971352	813.038053468	1158.31442401	126.813155527	687.120930938	952.401121274	942.087655297	306.246327509	827.658948418	390.532531326	1250.73077742	551.656840984	984.144603233	649.123616053	589.392915682	377.777629912	634.030246835	379.215163883	543.764436621	538.391500897	656.56648462	711.740815194	289.991326554	994.959297286	434.401650144	653.190271506	648.08168904	382.692797844	601.66466956	650.947480246	774.466822189
o13	289.934789282	834.249551408	577.634925103	509.757378886	327.934679133	425.277723732	707.866897055	154.502432582	786.829733847	584.567158871	843.260828865	861.884026223	141.693423547	607.572569165	456.538738566	930.210203143	556.520605401	397.815425044	482.062167071	248.457278482	705.922600385	568.631673922	481.722469771	766.177030776	507.806296914	653.281627602	858.929709752	680.603500129	1044.15926434	338.77084584	779.155360849	83.1254352228	633.304428752	1076.67460735	875.090301945	198.595286585	902.103697247	157.503294718	347.608762518	225.572658018	555.342519002	926.99133881	891.489569956	1030.11060573	209.568423018	719.952920229	904.408362352	807.770689813	843.894350657	441.905249867
o14	358.27299825	749.838437361	771.854312833	516.636611404	345.882328723	414.196292129	739.418806768	167.242834762	670.015840399	688.127254548	909.809718635	863.720978624	104.46878017	741.405455227	485.113329138	833.677825839	466.064999111	271.927077737	479.498116911	284.891507157	800.419046806	745.546231139	357.119930865	832.283027292	613.976928916	776.481175915	833.432161899	778.675448575	1065.454335	510.205380176	810.405931505	135.07243796	672.180176611	1158.83160599	865.309328564	166.611051837	903.687383586	89.3058522406	313.704766985	205.434418909	595.845227114	904.326323038	1068.48363895	1067.73407791	185.841903793	768.926599714	904.592614935	857.225400152	913.29219193	484.802023862
o15	461.200699096	970.487896408	20.192068649	653.184066642	642.709785204	712.249845817	588.422294067	663.119901482	1095.46577476	337.162129245	455.937274527	693.411075694	843.208693394	238.234345071	588.162036477	1030.94507046	995.825508466	1146.284117	706.148101927	548.835455774	353.823998335	81.5106508499	1158.17167584	450.988461763	315.315358418	243.606270668	773.013262517	356.837273666	603.08125059	108.556578473	582.026542265	509.827999469	550.917093906	382.809239854	703.899732099	803.763380289	680.118396583	911.566881828	823.96081242	757.629457882	539.751621074	757.022025768	73.681881321	563.935979111	777.00505596	509.057810599	685.537183169	512.078936664	447.302283739	532.760182213
o16	874.079136748	154.493684836	1241.2908556	599.163271766	669.281017931	565.977665116	597.991700558	706.515800652	37.7191011014	904.761371981	692.617680671	434.832533836	520.483517515	1000.56389833	684.755207283	56.3707959479	221.799890101	114.550981122	550.801323461	798.115847652	847.39574443	1179.62615942	71.8966911272	724.675387429	955.129414573	982.4522918	353.467390602	851.318723627	470.25963169	1228.49813816	581.220913311	893.972083947	664.040728119	692.158518782	422.214620564	544.777136922	436.550720177	446.923239209	471.507598223	584.701232282	702.851837617	347.777582712	1078.84246784	514.560996559	569.051337664	679.348672087	430.003112457	645.848215779	701.376986019	748.657272557
o17	264.070488997	902.078413654	471.177816624	515.433282778	338.112742434	440.213611948	709.386708529	167.560670439	881.112822087	537.817348434	818.174816189	884.893824964	190.078498766	544.415363622	452.616063074	1015.51673813	627.774084623	503.590507942	503.20716118	231.799387039	659.087567032	473.865416918	595.235839382	737.574745535	452.567457306	582.375418954	892.282015404	638.580589775	1045.41330715	249.25409074	777.977706582	62.0016233978	623.645902944	1034.62029684	891.497987938	233.984560144	918.88994806	207.370470591	392.062903129	251.167792704	541.28432312	956.203884131	796.042798629	1029.04882599	240.633567929	701.323645887	922.387293363	791.875833231	817.57202023	425.88523299
o18	412.995113482	658.009089502	882.726482358	515.102735134	362.65739674	409.564841743	730.89702469	196.413088974	558.759880296	738.569096974	913.818231689	820.890906904	100.734375814	808.155930383	500.553873875	720.93966989	395.452277209	187.143447199	470.042714544	327.628258175	836.714460576	845.678500497	261.766110509	844.645893589	676.096922728	838.776771701	776.296625066	816.365586502	1023.12451663	626.633210313	796.589098274	200.298467616	678.060906303	1155.18829865	820.069831281	165.534633839	859.964555192	72.2669314547	294.448481705	210.649376075	611.307854191	843.972123395	1139.94480226	1033.62503063	188.723592988	774.732483017	859.617041243	854.07966786	918.834012038	512.209906187
o19	402.74163852	1015.94472013	13.8875608086	635.929149278	592.591426227	679.124641925	609.429157077	580.466328223	1133.20220902	333.697426897	501.326683052	744.070454244	759.297300106	239.009987254	561.127774377	1095.79256743	989.182433861	1111.83148835	684.996154423	481.675001772	372.546146826	73.846059306	1140.5073011	481.445680111	296.561754876	251.32209789	822.636669466	371.630437395	686.522795764	58.0391486513	616.063034952	412.078735753	557.018933424	470.923514472	755.47626466	729.266495625	737.543273272	828.814414227	778.431198072	687.749703029	530.780519793	819.092871025	126.543625214	645.504597905	704.565372046	530.967135568	743.451875758	550.841341503	492.841244419	502.407072393
o20	608.29669987	391.929225969	1147.1181792	529.604335537	464.706271488	445.404665532	679.546866371	364.342246357	258.703059258	859.641527399	868.042363312	661.126444428	197.573623254	956.259102863	566.489193207	381.380045709	238.585585282	29.5501057943	475.718446828	515.755570546	897.931582396	1088.04780291	57.1236389024	838.086645566	841.756400365	967.752533234	573.703117442	887.81493692	823.849083236	959.069708087	725.416725305	475.446928538	679.336000711	1037.27726428	654.632857585	260.551122225	681.116823216	139.146642224	311.260967224	306.432727835	664.391257309	622.124836131	1238.31037123	851.166254511	288.417139064	759.080086917	686.466153647	798.124310348	877.157378251	616.505274079
o21	278.184152563	1060.98398864	112.997552352	586.618878781	446.714218432	569.518568157	668.830176225	347.354759442	1127.57773628	375.325181119	648.77304571	852.391149338	481.25932579	314.669331294	496.140882942	1174.52973381	895.335135164	908.285831703	604.307886955	315.169596362	473.157100226	155.577789123	974.954091847	591.624980619	307.829192104	354.113947122	926.669620009	454.631942096	906.081875864	20.308895632	705.580313279	171.376528288	588.05593153	752.218790071	872.48622674	487.225161734	878.34415721	550.211795125	604.080541932	475.851178699	516.649655393	957.654205317	372.959255551	866.61546265	474.441356778	611.460334292	876.105306514	672.208055147	641.381975822	435.920619704
o22	961.028539066	129.533744932	1159.81549555	640.134564957	769.91066751	646.092403071	557.103393278	871.168067767	47.3107865932	869.064082539	584.864698156	355.510551737	716.504738114	941.009116737	733.503446811	4.95680087073	298.178068632	267.087450987	607.582269345	915.430342483	772.967235328	1110.57104777	195.010144229	643.9988691	944.45138778	910.807925597	288.90700531	784.710043857	315.186612977	1243.79492703	514.979500504	1062.10080552	644.931770935	492.866474913	342.870812505	716.867731341	342.457475199	651.796886758	592.77969669	740.738622305	710.080280811	257.404575198	895.541104595	356.675985611	732.989695594	623.98629624	335.868754427	559.513003043	591.953321236	794.672906359
o23	329.582056093	751.911466897	689.610561986	499.157948925	333.588820479	405.572478921	708.281444158	163.131130855	685.928527087	636.73859312	860.93429318	837.36717397	118.431276343	679.416073603	463.046539263	838.06702093	480.512329241	306.541466436	468.002908794	266.527498462	746.479610839	669.633012805	389.732893713	785.74480634	563.319435544	713.709741512	815.158333424	725.778381908	1023.94710171	445.084769482	776.168036328	118.6369606	640.150482038	1094.62382061	839.820664448	174.884284028	874.736055224	109.819123324	318.493548876	208.264305491	565.563687939	882.111857862	980.334696014	1022.70451665	191.075464227	729.758082512	876.085220315	815.165048949	863.533237912	457.876628111
o24	471.206603284	568.857583829	983.442001563	516.769923101	387.416700522	418.5558172	713.583413739	236.91032929	453.107388835	783.901895658	908.752668476	771.398123604	113.41744132	862.612129177	518.315274261	605.533349527	333.043037758	112.672460505	466.037851986	386.879071573	866.69331031	937.646920166	170.69087808	852.191124075	736.000928412	891.730581357	708.389506413	847.919420637	969.944749865	741.020736644	778.703295353	282.447351134	679.156887084	1135.40109573	772.890062853	183.987734197	803.984998962	79.4831558745	288.252460325	228.745224214	632.77731639	773.825505349	1192.03537209	982.75022912	208.683267719	775.225995782	808.81682153	843.13131978	915.471769469	546.859043772
o25	354.858524108	1045.83072257	26.0554850661	624.677779071	539.614947964	642.580533427	633.175505454	499.342739189	1147.21766408	337.376928435	547.584921224	783.212258225	665.68725925	254.206360135	540.406524407	1138.32569777	973.502774631	1061.17100092	658.472495482	418.050459314	399.490704841	81.1923896427	1102.94951993	514.117339626	291.357680243	280.713569746	873.59862796	388.792546145	764.717991966	23.5236840898	644.824903708	320.829973623	570.239238063	565.489648748	801.29857399	646.972880494	796.041354519	741.15922682	719.318947701	621.074790346	520.078388864	879.803243535	195.021832017	723.792664961	626.659831941	558.907797014	792.309825581	591.811189147	538.436687546	474.867783966
o26	747.707831453	247.486207288	1237.9970091	555.730471998	564.335159289	497.283714798	637.898198201	528.105467375	115.357444316	902.661613273	793.441333005	545.81067954	341.310719666	1003.71684886	622.81263113	191.182766306	197.991473438	29.433222361	506.203126947	659.854481591	891.112203054	1173.88648312	22.7177791881	794.267641147	917.285733993	995.982927941	446.160538513	891.063187042	650.023782627	1130.53761909	658.123208316	689.288443065	671.932392151	881.669269831	532.236853046	387.915580825	550.41765452	266.536487898	378.000966259	428.524841411	690.505957409	470.817388468	1199.07470479	688.044293694	415.06721735	724.234143109	555.538732734	728.974017949	803.681517188	687.328162231
o27	246.209669324	1011.70515958	267.668564599	550.260249913	375.018203443	500.540868221	694.72384795	230.423430976	1034.22172205	444.430661535	742.996381946	886.218369438	313.220089404	414.745706821	466.189265002	1130.47199414	775.828901259	712.256581078	549.377482652	251.832394972	564.341743561	291.755922304	794.520201222	670.134980878	364.867709447	461.628662497	934.033602335	540.57222206	1004.60893699	97.7449968422	751.451299109	81.5132762771	607.372553912	917.56152537	905.520704452	343.034429762	921.677119976	366.040233097	488.108035409	347.770226765	524.675769764	985.478522863	582.383746509	972.103543939	339.562087347	662.24993723	921.243068518	742.373002349	738.392882965	419.682929426
o28	870.004361346	155.665672171	1243.4088607	591.506026779	672.413863335	566.960381671	594.443750257	705.369373144	43.0546969486	906.964624445	695.34988415	441.527275971	524.590001062	998.369168642	679.433404441	61.4573662377	216.92002181	112.338104896	553.241949085	799.086634757	847.185877553	1183.19598241	72.2699026605	726.843022176	952.059210044	972.486098358	343.542780913	857.21132505	472.702244791	1231.51971906	586.20429561	894.159743638	657.978215992	690.270790274	422.765567482	548.324929948	430.1085776	443.892970664	479.168076532	578.000410004	707.480704185	340.997293304	1079.79830808	516.125565088	570.97691148	675.546122348	434.287461499	645.320849649	705.28762936	749.454120301
o29	263.392716847	904.864314094	468.505467884	520.670734426	334.522211926	445.263779914	707.246620706	164.850426846	880.164602794	535.059210866	817.119027844	879.977983562	184.99629907	540.483601577	454.727296993	1012.29467228	631.644719065	500.412151886	501.339264723	236.868846561	660.332367993	470.7418725	586.802568228	738.702077189	454.521353427	588.268834108	894.663945866	634.632246889	1046.56328414	245.036437609	776.042877257	63.7682656667	625.496125765	1038.46703264	895.796596433	234.502656342	919.999090384	214.320335875	387.569428617	254.688004324	543.037792457	959.39714304	794.098940018	1025.5505628	240.825864561	704.195906135	921.430348894	792.524171094	815.944888662	428.418448694
o30	874.079205309	154.493751288	1241.29073216	599.16328242	669.281039369	565.977558393	597.991644537	706.515620921	37.7192388934	904.761306802	692.617594874	434.832471467	520.483521369	1000.56395256	684.755329493	56.3707743412	221.79999733	114.550858863	550.801299053	798.115859284	847.395807354	1179.62622835	71.8966009429	724.675292332	955.129487167	982.452293496	353.467422308	851.31868539	470.259600342	1228.49815698	581.220851595	893.972065073	664.040750423	692.158412751	422.21484553	544.77707725	436.550726399	446.923147457	471.507542639	584.701259569	702.851790296	347.77761754	1078.8425896	514.561056662	569.051447	679.348757439	430.00305181	645.848367846	701.37695702	748.6572006
o31	264.07053212	902.078467591	471.177744398	515.433345785	338.11275177	440.213518747	709.386712462	167.56076657	881.112768798	537.81733073	818.174904883	884.893822006	190.078555466	544.41532592	452.616054256	1015.51681294	627.774105702	503.590557022	503.207166182	231.799384592	659.087510215	473.865419344	595.235850294	737.574745524	452.5673525	582.37536154	892.281966058	638.580580993	1045.4132946	249.254078546	777.977734794	62.0015948017	623.645849372	1034.62034285	891.497948604	233.984605737	918.889958391	207.370474542	392.062949711	251.167802862	541.284329387	956.203920453	796.042846204	1029.04884461	240.633505103	701.323591524	922.387247005	791.875867717	817.571942465	425.885273786
o32	919.244602508	133.832807153	1213.34883231	611.48814239	724.901712916	605.498737235	573.946056074	791.320332005	37.1302733285	894.191282026	641.690938297	398.184242621	623.194246933	975.834393337	705.359406567	25.3313984058	248.202639032	181.730239329	580.9866917	860.708971651	813.03805355	1158.31442389	126.813155953	687.120930682	952.401121372	942.08765514	306.246327142	827.658948555	390.532530898	1250.73077726	551.656841268	984.14460299	649.123615332	589.392915299	377.777630419	634.030247302	379.215163004	543.764437441	538.391500499	656.566484731	711.740815284	289.99132619	994.95929696	434.401650149	653.190271407	648.081688228	382.692798607	601.664669376	650.947480012	774.466823129
o33	289.934789015	834.249551402	577.634925412	509.757379026	327.934679289	425.27772409	707.866897144	154.5024327	786.829733571	584.567158875	843.260828616	861.884025686	141.693423741	607.572569377	456.538738779	930.210202437	556.520605342	397.815424657	482.062166551	248.45727861	705.922600224	568.631674341	481.722469605	766.177030116	507.806297178	653.281627876	858.929709207	680.603500342	1044.15926449	338.770845902	779.155361009	83.1254352813	633.304429316	1076.6746074	875.09030217	198.595285612	902.10369754	157.503294366	347.60876253	225.572658161	555.342519431	926.991338902	891.489570087	1030.11060596	209.568423027	719.952920685	904.408362058	807.770689964	843.894350522	441.905249847
o34	870.004361346	155.665672171	1243.4088607	591.506026779	672.413863335	566.960381671	594.443750257	705.369373144	43.0546969486	906.964624445	695.34988415	441.527275971	524.590001062	998.369168642	679.433404441	61.4573662377	216.92002181	112.338104896	553.241949085	799.086634757	847.185877553	1183.19598241	72.2699026605	726.843022176	952.059210044	972.486098358	343.542780913	857.21132505	472.702244791	1231.51971906	586.20429561	894.159743638	657.978215992	690.270790274	422.765567482	548.324929948	430.1085776	443.892970664	479.168076532	578.000410004	707.480704185	340.997293304	1079.79830808	516.125565088	570.97691148	675.546122348	434.287461499	645.320849649	705.28762936	749.454120301
o35	263.392716847	904.864314094	468.505467884	520.670734426	334.522211926	445.263779914	707.246620706	164.850426846	880.164602794	535.059210866	817.119027844	879.977983562	184.99629907	540.483601577	454.727296993	1012.29467228	631.644719065	500.412151886	501.339264723	236.868846561	660.332367993	470.7418725	586.802568228	738.702077189	454.521353427	588.268834108	894.663945866	634.632246889	1046.56328414	245.036437609	776.042877257	63.7682656667	625.496125765	1038.46703264	895.796596433	234.502656342	919.999090384	214.320335875	387.569428617	254.688004324	543.037792457	959.39714304	794.098940018	1025.5505628	240.825864561	704.195906135	921.430348894	792.524171094	815.944888662	428.418448694
o36	752.397409045	245.04041567	1236.84003269	561.786326642	562.47043495	494.083759441	642.637687428	530.491610672	109.994028508	901.448852777	790.936310224	540.658602337	339.025576327	1007.75281361	627.668740876	187.051126862	201.625184623	33.1698093444	504.356979678	656.659249923	890.811923223	1171.35190982	25.8850719527	791.448311784	919.775704316	1004.25577377	455.875170093	886.368161243	646.89776098	1129.05862945	653.558060976	688.337713994	677.699313145	882.080222539	529.821608271	383.862990754	556.908515119	266.868084118	371.626628356	434.274377586	684.762273343	476.791214052	1198.86496356	687.834959625	412.905304027	727.126558964	551.314837989	729.269317696	800.145142285	685.394673238
o37	245.226430588	1009.96666954	270.539255683	543.333041443	378.98176673	496.965722686	695.076890137	232.112381652	1036.94128911	447.399912821	744.833848058	892.537529398	318.708628908	416.998617752	462.567509439	1134.87305831	770.998566908	713.915003618	551.740311018	248.237775245	563.2927632	295.517320714	801.237745976	670.059840803	362.204177868	453.332959067	928.492745654	545.838964006	1004.61816391	102.156509943	754.809860183	80.2046951943	603.679570363	913.860103583	902.371662828	343.94669572	918.4214141	359.49401073	494.456039731	342.537584128	525.025428202	980.471459185	584.254887219	975.413197822	340.12657713	658.598217207	923.579366403	741.671530027	741.113348623	418.00236891
o38	409.591952034	661.880795046	881.118282024	515.977441872	360.683115461	415.841752611	726.203295313	192.642458038	561.166422408	736.920474024	914.413872352	819.750183831	97.7269365665	802.340600861	499.454833522	720.645656241	396.60468405	182.15753683	469.542235244	333.918956706	837.968019591	844.509421102	252.592477417	847.312384852	676.284535734	838.884308727	772.510485173	815.78414752	1025.99488248	623.886462965	797.665309588	202.392858648	676.189380402	1158.25729779	825.227181135	168.41725515	857.019029397	78.0586380473	294.406553399	210.2278866	616.271923756	843.133969633	1138.39520182	1030.73523647	190.188880015	775.469847324	861.331097217	854.461052413	919.557074686	515.555843807
o39	406.825595555	1014.40077464	12.1959214618	642.675543001	590.037597639	677.443150834	613.2060323	581.974478662	1128.11625715	331.934596987	498.803595601	738.220069327	756.003352007	241.718067074	566.034453246	1091.27441422	993.405871302	1114.44993072	682.874149208	480.002434891	372.574073919	70.7980665215	1141.34418941	479.163865193	299.287572984	260.234393436	832.008808912	366.427072172	683.968672509	55.683593026	611.462371154	411.643283073	562.687633341	472.222419157	754.324408904	725.720975431	743.689092496	830.789019669	771.575594009	693.804972384	526.001028148	825.272507511	125.885374694	644.472246404	702.653705062	534.278681291	739.395858107	551.264977312	489.246442889	501.266232539
o40	358.273091145	749.838468632	771.854341587	516.636567684	345.882366042	414.196230354	739.418788996	167.242850862	670.015838302	688.127258753	909.809739332	863.720945054	104.468843527	741.405416834	485.113310297	833.677891144	466.065013097	271.927082325	479.498065163	284.891469659	800.419105867	745.546129998	357.11993381	832.282947066	613.977022252	776.481145109	833.432210383	778.675466661	1065.45432635	510.20536451	810.405992005	135.072442658	672.180135897	1158.83163659	865.309304375	166.610987891	903.687338903	89.3058604329	313.704710676	205.434463054	595.845261378	904.326344257	1068.48366715	1067.73402012	185.841861347	768.926566264	904.592654729	857.225367681	913.29221634	484.802065351
o41	461.200613383	970.487889449	20.1921272589	653.184124433	642.709847106	712.249836386	588.422235426	663.119832391	1095.46581832	337.162222768	455.937218894	693.411045676	843.20868675	238.234440807	588.162068055	1030.94503749	995.825572582	1146.28410996	706.148177796	548.835423158	353.82393058	81.5106271241	1158.17170434	450.988601017	315.315265214	243.606274594	773.01321633	356.837184251	603.081209473	108.556597288	582.026462916	509.828016885	550.917111748	382.809273463	703.899677994	803.763385419	680.118473081	911.566918706	823.960822059	757.629438123	539.751560758	757.021897201	73.6818711433	563.936009221	777.005052602	509.057862124	685.537240528	512.078879364	447.30233909	532.760186747
o42	922.790329524	133.371352932	1210.85399517	619.554130036	721.28969796	605.696542816	576.699276536	791.774797191	32.0920674308	891.600766063	638.987978117	391.05951813	618.378668878	976.975640568	710.635971658	20.0286651881	253.457913805	183.05009379	578.372979461	860.921829738	813.496492388	1154.40718186	124.657730399	685.399899837	955.603824852	952.386902218	315.751265366	821.469459529	388.5673116	1247.08443691	546.724944766	984.355252418	655.01493602	591.931980652	378.204958094	630.927543959	385.290709298	548.00732489	530.482832783	663.395952166	707.924885883	296.822339784	993.674546336	432.230400022	651.48726218	652.145784111	378.604954652	602.282295235	647.053834707	774.290669993
o43	291.422027629	831.078456742	580.064438193	505.657881609	331.144863573	419.744678811	710.802942931	157.588728973	786.82608768	587.071478627	843.86284255	865.82481179	146.299227128	612.15013809	455.308312389	932.661339606	553.343817932	401.598740231	483.579064131	242.906178149	704.64413583	571.264871076	490.581500123	764.573984928	506.317139586	648.923485137	858.28184228	683.671339221	1042.48030948	342.666044309	780.262945085	81.2193634127	632.490189903	1072.95804274	870.434700881	197.37673683	902.145905079	150.716728429	350.920001129	223.110775676	552.611701031	924.890684894	893.367374767	1033.51928108	209.001118751	717.629718561	904.61245352	807.183860051	844.87861267	439.07251426
