# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49
o10	358.710462175	558.764816848	320.261741143	643.719303551	700.184261722	551.913991586	1131.48257031	860.177572429	576.211052574	959.826470993	586.986894364	862.905941724	765.35938948	485.974739613	661.722976627	708.433200021	303.038665405	578.890346243	534.397028721	645.430472616	229.362644417	457.180946149	684.260733672	293.371823466	363.022704441	605.656569119	564.298029883	802.997999941	207.231424693	651.422764381	496.135716331	414.014284287	1267.80777999	711.203072626	906.158432092	415.363857011	490.622177107	751.691846712	578.653088838	537.825506021	754.617529961	454.613328202	323.931402098	65.1869547924	729.274363455	603.283432411	398.840639059	65.1869186247	460.773233501	714.175938974
o11	375.896706011	570.622491236	327.771437699	662.45167798	711.717244846	568.317830395	1147.88449342	870.944751972	579.988511639	968.743842136	592.963031136	871.279281117	775.615214054	506.945599869	675.798263345	727.371791874	313.85083753	581.061698647	543.635666115	655.431714782	244.064837711	480.748965785	703.255738029	310.000678508	371.143817733	614.922305654	567.897464957	807.880979475	214.066687115	661.311101168	509.691702177	426.430822825	1276.78012557	718.236805211	922.33159998	432.388272109	493.616286962	769.984468139	589.061074596	544.172485268	764.783936795	473.107206067	324.771711689	75.1344110398	732.386149419	611.871399645	405.468481058	75.134417472	471.052571228	728.417935
o12	598.097137316	563.100168673	272.203638374	831.946179595	644.971163082	699.503375777	347.862568734	724.37688699	324.287098102	733.110582836	398.828449882	652.418380771	647.692084447	798.190910174	698.394727567	879.986518603	363.737460599	275.119469899	465.870988586	561.465392823	436.179770466	858.688855689	866.424001019	537.089258313	319.517128097	513.163410347	309.675126439	505.611369122	178.480108164	562.78119355	574.518507006	485.750029876	1090.90468575	513.355947029	923.332957716	629.570005657	243.055889825	887.764884458	530.56291313	378.347015401	637.872234313	700.812051131	68.3950725862	1090.90468575	402.882624047	490.399896253	295.92072626	1090.90468575	450.162863101	738.365961329
o13	616.902489893	575.018249943	284.732097536	847.414806519	654.469842747	714.7490508	374.024123291	730.834670588	330.205426204	736.714872864	406.126861996	657.153944879	655.262943021	817.70361576	710.28397598	894.607199069	378.869236553	279.852813869	476.314787201	570.722327631	455.219800364	880.491255322	881.449871612	556.500632339	331.802272366	522.511821318	315.651719031	508.784400763	192.282169906	571.865815204	588.605813111	500.311464951	1095.92864074	519.494277446	932.913088626	647.366970626	249.731499161	901.250241057	541.138916672	386.672176716	645.538802093	719.043083637	76.148927161	1095.92864074	405.949577249	499.302505766	306.597193771	1095.92864074	462.481426332	749.551543013
o14	731.694137947	1117.82302055	793.695527314	589.911432326	560.865850845	298.259905816	195.21543919	634.094014461	571.035126806	406.254539811	353.648172584	611.819409421	493.74906575	238.847694506	466.336428314	484.136429011	403.120041394	707.175312394	479.77964974	314.136275909	574.723128318	203.559444455	827.47080719	342.521387706	591.65783936	731.578424972	724.553416985	683.25893967	956.301525276	731.612483527	1091.90444606	692.848829189	141.827660321	666.986645964	568.679368926	792.827118069	290.022161266	206.332443211	204.986072964	658.475495678	235.422481548	779.862914646	913.099162019	600.822599287	908.430750046	464.86295138	733.569038681	620.093768083	573.585442677	829.082818836
o15	740.239493501	1139.08334273	804.601792096	593.509541557	568.334204095	316.066532254	206.776192438	650.335878527	572.61466428	420.992187373	367.273091283	629.977422907	509.689217789	250.543918936	480.148095485	495.669670119	417.972863675	712.810155419	483.327760661	326.151208241	580.15136973	218.294541822	836.418126872	351.335895528	598.366973848	734.420827204	731.234909673	693.430352996	970.978411948	732.33901023	1108.05975605	701.379289777	150.445477991	677.54350849	589.207188404	803.040216401	304.130566073	216.515231463	214.920831597	663.134941818	247.010516944	788.52009088	924.206894485	620.017972445	919.658717314	469.054492141	738.088798148	637.252850134	590.83058566	852.300944749
o16	723.895125971	575.099633445	288.172819215	443.230000066	418.025529635	1197.79477682	849.146400808	770.105875207	658.091472649	340.15793475	189.688534478	642.009185754	520.457788216	838.609417606	406.514242259	558.679684165	428.25844496	641.602045395	706.32427266	727.694096308	143.702656634	766.955503431	573.789027329	397.528175462	778.67941071	539.171393571	289.762003014	572.884396009	224.113760588	777.946802266	416.11044445	809.905823998	305.215466731	600.673443797	1125.2241637	320.678908975	624.849058261	511.279438288	723.895125971	558.763656195	602.015380817	476.280681291	594.390628868	612.39261483	391.838256102	1197.79477682	436.338519741	280.528556244	356.297183052	859.994502886
o17	749.327294475	584.264026581	292.194448459	462.754377849	429.968435602	1204.04709629	858.265588524	782.865729053	668.287775528	356.083794545	198.288482331	647.176335365	524.343732759	851.72750089	407.447780396	565.906009697	431.154393217	652.480029929	720.463286162	738.684263688	156.596499918	785.247589453	584.553145513	404.109439567	785.43278807	545.771466133	293.853941312	593.794083334	240.048092124	791.789513045	426.464271582	826.353398933	315.524608966	606.946065002	1130.90300576	337.785296928	638.515467722	520.84456502	749.327294475	574.035078432	611.596541988	489.228664282	604.050698343	622.367816212	403.912690068	1204.04709629	447.568399571	294.001130713	362.999804755	875.007689337
o18	368.143567729	562.644188282	307.981334251	664.69333085	707.465648385	565.27351764	1153.91368325	870.459482897	563.393212751	969.054524916	579.161772752	868.170514924	771.808236181	507.148561928	673.303511038	731.719334446	297.290476686	562.73077466	531.995361641	647.866097586	229.763534941	483.050516956	706.967315802	299.727121589	353.281635918	605.375137461	550.7563785	799.097875307	190.243636794	653.791463707	501.817923387	414.893761793	1153.91368325	709.224819432	929.28016395	426.092222838	473.659352044	774.854840851	580.021829266	529.366948221	760.565099479	469.606111539	297.558581913	50.7134463072	719.469635156	601.49039206	386.957225061	50.7134997833	458.456165357	727.629588952
o19	385.753246156	574.185714634	316.538902958	682.383645344	718.004527499	581.189856603	1172.26970056	879.48352011	567.133270956	975.824105205	584.948636794	874.895244366	780.80833046	527.749011281	686.458468953	749.289640705	309.086021535	564.923994472	541.15523462	657.210426123	245.634593632	506.272082692	724.709874668	317.124524384	362.213645418	614.211900317	554.38477962	802.782955523	198.710726107	662.998628932	515.287936459	427.677867439	1172.26970056	715.413272956	943.241345085	443.269910978	477.070532516	791.596435903	590.081605649	535.748704194	769.532413616	487.994810195	299.729392122	62.8481090615	721.824408009	609.691556048	394.287852033	62.8482033945	468.970399189	740.686858149
o20	471.071682998	640.114621435	246.387041375	563.30443594	470.360436156	318.443978774	975.593165476	908.52719818	750.268748059	407.533591884	163.167278136	689.39525142	529.945267732	995.411514182	366.139779997	604.128333262	408.850270483	735.640370411	841.65049368	842.065746192	141.957077419	949.948553204	651.602452711	401.354735123	869.870250538	575.094642649	248.910101324	733.536881043	265.389001844	926.999728844	455.006611147	987.487224875	318.737345706	647.786117159	318.443978774	393.324551486	737.933018776	565.182050983	471.071682998	670.081615354	676.511598133	549.979739109	667.813223329	692.454339797	439.344104102	318.443978774	486.967058843	314.376341502	351.818846295	1037.13098278
o21	468.845313806	649.650595544	252.263838132	580.836942473	482.14824258	342.703032116	984.853396466	920.626338852	760.516559108	422.419638436	172.613340735	695.831766766	535.514277965	1007.72281236	369.563374101	612.204564379	413.747434725	746.421229745	854.854874983	852.856115542	154.709821258	966.258598476	662.356422825	409.082224554	877.392973184	582.711691446	254.838979523	752.008944027	280.383694418	939.915646375	465.587360597	1002.35640322	329.381772241	655.099922029	342.703032116	409.125730292	750.849667109	575.079053278	468.845313806	684.277330023	686.340884558	562.480757975	677.709247131	702.574216194	451.255021737	342.703032116	498.19636855	327.448796425	359.674959994	1050.86496989
o22	656.845843206	697.915336776	771.185106943	377.603076697	458.956033908	518.093392806	270.593886835	781.178968518	346.086442276	526.432347459	476.275071463	825.27800798	664.876132244	313.464894575	562.99760227	524.120225387	534.798746776	565.345143275	283.179162025	372.332934759	412.944202932	370.88926424	751.328523848	326.321270458	469.651872543	510.401747243	577.381718016	643.957807014	1039.57793163	420.281878973	1201.62502554	594.018669477	124.545001893	655.847196921	868.604819685	748.768367792	425.807955276	259.738252142	235.89735798	489.04932005	303.343904299	681.51608195	874.479764731	818.364664375	894.724121542	314.487783647	533.351973001	821.664082817	751.172768361	1145.25535585
o23	663.878792408	724.847408629	778.819942016	382.534776231	467.54735659	537.182634593	286.22329837	795.49856397	349.565125645	541.678910848	491.698759535	840.564984757	680.077557612	328.676845107	576.961967843	536.452125127	550.999070586	570.346223122	289.161534348	387.026889729	419.693724657	388.619488988	757.665831403	338.926973044	477.061877644	512.984514579	583.07175108	652.684541198	1048.82645757	421.68598269	1210.04927438	601.7796581	138.719687561	664.974544509	886.543083136	756.359653706	442.324813429	274.153872176	250.210744291	494.509981446	318.270275931	688.003827948	881.388633097	834.938404968	901.456919115	321.428354515	537.201904487	836.477610391	766.488690889	1162.1626802
o24	534.644844609	563.163722317	218.654530837	840.199799226	682.715663994	688.381927054	540.04488575	805.646956967	345.680604588	844.488107485	418.515922743	739.255022897	705.258251414	760.286066188	720.829612541	904.604007427	298.960291317	300.399217179	464.884522052	588.010770027	343.941964789	807.642957001	884.755154914	457.588375823	276.135778119	530.905911417	328.098154933	584.193406667	96.8326447166	591.27333709	554.641591864	446.619422275	952.988318847	563.396144924	1005.69036462	581.390275664	243.579748567	925.063645866	538.805995468	384.371282512	692.873671395	659.896733737	29.5743893436	952.988318847	465.764485888	508.908142694	264.857880209	952.988318847	427.768379732	774.397517015
o25	551.842765983	575.296598147	229.597658692	856.341708686	693.594099816	703.628001878	567.50739358	814.817753907	352.240005578	851.689878929	426.466645343	746.806970204	714.788691351	779.099402555	733.696180731	920.414092853	312.254397548	305.846674995	475.433015194	598.252839007	360.403360978	828.412527178	900.776157783	474.874780085	287.170565416	540.943446391	334.617313178	589.822242046	108.153957209	601.400897301	568.371966856	460.190292111	952.360502169	571.164906787	1018.17787661	598.050584417	250.221871064	940.114298027	549.808538655	392.93386325	702.417055176	677.26104729	36.0054459655	952.360502169	470.745742577	518.503576587	274.623655727	952.360502169	439.554966853	786.989307187
o26	403.94502366	103.196981407	345.598088195	523.824276051	579.907527662	897.946149434	950.389101967	556.172746477	500.694176957	769.005872359	815.366423816	563.749516358	670.023322765	918.013897494	695.832813122	665.688672506	787.996469006	404.904911031	623.767628069	851.774393372	572.699066789	961.329492857	309.03040626	813.430511793	552.225522489	354.402482509	413.633904896	473.999975409	210.541034648	378.314443718	70.9076120581	468.59937948	978.171067637	474.300696458	629.514749726	347.8451123	873.107423763	924.303435409	934.087516579	458.387260526	911.025342559	354.899068455	247.589321701	617.579347859	242.567791607	638.245143218	382.286454062	551.745584204	620.649107159	399.340792561
o27	417.002694144	102.842310471	356.4603242	542.416386204	594.833570441	903.46349077	961.860196904	561.538778053	520.925020568	777.749087187	824.48991278	567.961572105	676.802508184	929.95876984	704.599110937	676.418363051	795.657036359	420.938091272	643.093589324	862.603880841	589.571226005	969.817937916	321.580365651	826.977277146	567.708910675	372.962927695	428.693480721	486.068628201	216.377738326	399.282769718	75.4337162769	482.115141608	992.759015396	485.525340057	631.101602759	359.199323015	882.197463901	937.222582842	947.478463191	475.461133206	922.716480786	368.044214602	257.841260972	620.710212949	252.914347305	656.50424788	399.776066126	556.80142797	626.115656454	397.8328712
o28	382.371101166	529.006516775	400.775192005	322.931185292	463.531224637	996.146335816	860.081048952	713.974821552	255.240363791	807.120508912	809.269391698	782.90849286	791.178917171	840.763871745	737.839678603	649.884469801	823.406186038	314.116375915	389.221459618	783.188180972	411.257600351	962.456232625	323.082527472	683.849989037	424.686865204	201.454365011	327.321908821	470.287237366	420.852305769	122.653729615	373.45351206	414.227837807	794.097584767	481.064515904	886.764372018	395.739339644	865.189370922	801.482965658	796.868133817	315.13336613	827.859015506	352.23105943	337.67996079	832.630931995	335.284616547	435.470079558	242.317957892	738.716113802	773.476652857	792.011568706
o29	392.541426001	524.451977469	408.472946274	339.046071252	477.584835792	1007.34986823	876.750365835	720.695697642	272.284650402	819.009164674	822.260598995	788.938122886	800.256997428	857.058710463	749.086755354	661.943304688	834.676553399	326.703869898	407.242165574	798.077121464	426.224282768	977.283059348	331.256465877	699.749940915	438.688752401	215.190408964	339.374824945	480.438954901	423.084455147	138.119726684	372.53944887	425.54999594	813.940135631	491.04166023	891.691681497	404.056443386	879.089715176	819.247684774	814.853574531	328.973736152	844.015440906	361.859130264	343.069812986	838.233401578	341.03673236	452.631792203	255.657179	744.728413521	781.060092615	791.288376894
o30	415.018154021	53.0702615232	357.510796052	547.388726332	583.856868779	866.368660485	957.498108504	527.395967602	562.408153138	752.452102165	802.950299082	553.348818121	667.222824482	914.106710459	690.571760451	668.401774875	755.808452645	433.97472681	657.471537463	839.396383322	566.087572803	955.228373025	319.970448374	804.871472386	551.598155681	404.21465875	418.593229718	466.587275831	202.055246304	400.129388372	69.2254411379	453.851436432	1005.27381216	483.604485187	601.044564267	357.05239097	867.529039073	943.738040226	944.61008794	480.827659643	917.32623167	367.043025678	238.44220969	566.336495657	243.342813353	673.626522983	405.434780681	543.158325211	589.851174703	345.681596181
o31	428.552139174	53.5491244637	368.629971644	565.994232446	598.628589505	871.076209517	968.535881334	533.343997675	583.045713396	760.118571479	811.777235663	557.406289156	673.60593125	924.967643827	699.104740012	679.19104787	763.363000428	450.436087142	676.232116738	849.867418088	582.881575217	963.090981978	333.011897936	818.508612498	567.097975569	423.438862852	433.993699859	478.545126341	209.256986791	421.464669838	74.8225731033	467.437384369	1019.29888308	495.193296409	602.778770166	368.864001199	875.934348061	956.140056519	957.260861134	498.30873341	928.298381835	380.419435748	249.246328307	569.369446602	254.031426803	691.759368649	422.983504251	548.20457488	594.855977631	344.482842334
o32	485.522332418	547.063823959	241.457219411	771.393356767	664.819237007	639.326220344	475.513331627	788.834886253	387.987867075	838.05177678	444.598544139	739.693016033	694.824126696	679.815546926	685.598763296	832.414939917	298.139862526	354.526914365	468.621337496	582.979582255	316.901542342	709.242005703	812.845593497	414.678798834	293.197420954	532.374241787	372.247012483	611.880807512	127.784430605	586.755874736	528.085640462	430.761901304	1141.08257873	577.907962679	947.858295198	531.896543001	294.360378841	856.390822459	532.800609077	409.187732042	683.447258274	598.499686467	100.815082092	1141.08257873	508.499110791	515.429823493	291.826839137	1141.08257873	426.106516364	736.344688776
o33	504.315642245	559.613410514	252.778909497	788.681277317	675.746002927	655.616459826	471.02754906	797.579615829	393.836126209	844.350411619	452.10708266	746.493494805	704.0790538	700.440643038	698.942822093	849.25131309	312.296043065	359.039518106	479.290702652	593.188705273	334.919370428	732.238909881	829.954646874	433.633228668	304.592680266	542.370828067	378.057779145	616.423403604	139.653673187	596.822047842	542.604167234	445.157835984	1146.72274512	585.094415222	960.542909982	549.997422739	300.379692466	872.280043862	543.977714264	417.471382492	692.726502341	617.412348794	106.720485244	1146.72274512	512.326402438	524.898068464	301.670295801	1146.72274512	438.322592811	749.314657092
o34	708.162927773	682.095700068	476.365066917	318.754591692	451.29979382	110.507739374	983.31148884	819.800267507	751.226786955	281.842781709	271.742028803	839.848355675	733.735717423	887.28884361	671.263224144	705.047288129	653.630947017	718.759352643	720.78249494	810.716675481	130.647665772	699.478668229	646.865110868	542.107870947	956.0823278	696.902687711	476.620963355	431.546089021	154.519397449	805.51557875	482.771243816	785.503199203	362.212545011	771.205236193	882.520993703	235.561512481	641.497635325	603.705162338	110.507739374	535.184477089	702.781749908	493.894843413	692.760685813	705.82741615	419.829004257	110.507739374	486.427395495	268.335846946	494.369207737	870.68497435
o35	734.774633288	691.461511183	479.017147466	333.238474727	460.596960651	131.144185946	995.893500944	833.79361633	762.240748422	292.785869345	276.179748597	847.429264353	739.05110526	902.324405004	673.32566044	712.969058706	657.216170279	730.017562935	734.909750329	823.066745793	137.309342593	717.001676343	657.246841657	547.705324348	966.304465657	704.189651644	479.337196009	448.458573599	164.093715716	820.299966127	491.021155842	802.345569929	369.120392667	779.009398755	904.757391011	247.035081799	654.355319037	612.573572137	131.144185946	548.294406353	712.735021469	504.529920366	702.674539674	716.157639765	428.900857504	131.144185946	495.481699129	276.991002114	499.55663764	887.195673412
o36	734.717980182	1118.88435641	803.338414783	579.786463585	554.168225523	295.110939598	206.490288214	628.159844709	594.178150168	397.714785234	360.268647639	605.164784363	500.089785001	231.499271984	464.488680096	496.123720614	407.14839366	700.870569779	473.681682026	315.507043206	558.899127212	198.998872219	839.152221404	348.158388262	581.543393922	737.838052028	709.605673769	677.193034719	968.648244722	733.418313841	1102.79048602	676.017817727	146.437070724	675.770835271	572.509675314	786.431396713	293.587069961	209.44556397	205.285087168	659.261109822	244.554945287	772.36536168	920.468330199	586.243954334	910.215455137	471.16773812	723.783707843	634.952439896	560.631588311	819.790058028
o37	743.350613308	1140.31623477	814.01891348	583.247983118	561.378554341	313.01721994	218.314977661	644.635810463	595.879358503	412.055775704	373.865254408	623.252964023	516.157774733	243.273830924	478.153990498	507.781589932	422.191903899	706.681976668	476.876428785	327.337013999	564.61197604	213.794675123	848.229771963	357.654529787	588.157155732	741.001234361	716.010220463	687.27178292	983.519694739	734.074182601	1119.11347499	684.355442991	154.943081081	686.148652508	593.069866553	796.591988523	307.452445455	219.54079765	215.149071741	664.20341764	256.217011861	780.890063465	931.751915578	605.444534752	921.20390926	475.723533768	727.893452903	652.332570849	577.467627352	842.800272377
o38	391.339202062	583.43948664	261.569362719	744.466340556	748.561603759	614.529457664	1035.30241423	931.736165323	534.77293806	1035.41613174	566.299623742	914.232686982	815.310873015	575.360124476	724.682737961	822.397621647	270.152067515	523.086217114	531.511983477	669.991147557	215.666217251	114.836096473	794.897951734	307.984495703	318.696905957	616.873327516	517.689407631	813.824065656	122.154044153	677.069077226	523.346559613	415.579512728	336.401027374	723.52247309	1034.49315417	457.413118669	425.43186552	868.111423305	594.206838436	511.015000298	801.955358993	516.889750436	208.571262751	336.401027374	710.822047764	608.052554434	347.575150219	336.401027374	453.055067302	789.463045013
o39	408.783026493	596.284978993	272.210236767	761.910758209	760.628411514	630.658345459	1034.99922845	942.615503977	541.761692798	1044.59674445	574.80979879	923.400580581	826.201777027	595.022098584	738.712376005	839.741017612	283.226798977	528.900469815	542.575849484	681.165531432	231.817514119	134.895323734	812.373076768	325.263535216	329.606689387	627.675494926	524.584614303	820.714902614	132.755029568	688.147871163	537.643877556	429.383277543	334.482055183	732.328049988	1049.08389082	474.50885249	432.170303489	884.8171867	605.927793441	519.982364772	812.818590033	534.88867781	214.429080561	334.482055183	716.734111138	618.37495007	357.273863535	334.482055183	465.146436295	803.409775178
o40	467.425231634	631.238571128	354.391920273	371.179880445	421.288296274	383.837302811	947.405187732	818.347497924	716.070851227	290.008638307	193.147333764	750.044033507	623.394556153	893.522208876	522.954856741	632.554786676	527.517933016	689.959361028	730.475650643	787.964068502	95.3486462989	756.967144082	613.029191554	453.646285259	890.925852167	616.619230095	355.488655291	506.077048846	156.240348463	816.076050229	435.670640716	825.699716582	308.388987319	690.886262322	1148.17248266	255.245727383	641.551874932	553.536104964	1148.17248266	548.668413679	657.894151654	477.904666451	648.286905342	665.735048448	389.748219001	383.837302811	449.827700724	246.927106951	404.882410826	898.374216024
o41	491.436934576	639.983324147	358.121130208	387.838417425	431.780042239	410.704221244	956.959047231	830.581514038	725.900402853	303.459066791	200.249790602	755.784822876	627.731372572	906.255263911	524.568949517	639.692331996	530.775208822	700.285534757	743.620573545	798.645928763	105.757870081	773.634637506	623.054716026	459.768611284	898.362232764	623.193620674	359.279236238	524.248167066	169.339593504	829.203948395	444.88021486	841.018294911	317.220570278	697.387390293	1163.7594205	269.584202291	654.065882419	562.405825653	1163.7594205	562.267614283	667.056663672	489.383349708	657.489270613	675.246045556	400.26481577	410.704221244	459.803275948	258.223234236	410.975010571	912.695289232
o42	384.239892122	588.714782018	406.594800254	298.434404789	474.08859761	989.243175426	834.21949415	736.420222371	228.641968411	798.734258528	810.737015354	781.390128111	787.54235971	810.806896905	732.980082372	654.792658681	845.343497386	289.713203061	356.487512248	781.388838804	386.014103347	931.585324196	343.73453633	681.130597526	414.99593652	173.71597426	322.993714451	468.809116159	468.999242313	121.279559224	417.761642041	424.298062788	771.755347594	487.844595322	909.65667642	405.892742194	868.046053962	774.916295765	771.405243526	317.371436717	797.343884587	355.690145671	364.019941624	845.450886658	354.005323977	401.8312796	234.874946365	758.218281359	787.617384638	840.784976952
o43	394.073298857	584.449878898	414.08453391	314.008695373	487.907849132	1001.57440881	851.682267311	743.525511436	244.897126594	810.999810217	824.018721354	787.571585601	796.991112137	827.408335835	744.536069955	667.184201086	857.412923807	301.464127355	373.955348835	796.806046521	400.8198001	946.949697282	351.663586833	697.54092085	428.629463811	186.650757302	334.480977935	478.858991944	470.982145382	136.080648668	416.468399435	435.39060098	792.230337234	497.641614326	914.884421783	413.839947593	882.325415057	792.63290405	789.609901359	330.662916359	814.159069473	365.036153799	369.426772544	851.738220312	359.004849159	418.635882077	247.308263725	764.486120997	795.306469553	840.409421245
